Absolute Time,x_in,y_in,x_hat,y_hat
3573171770.813974,-3.410803,-1.521729,-4.328861,-1.303828
3573171770.823970,-3.416839,-1.511201,-4.335827,-1.298271
3573171770.833975,-3.422961,-1.500778,-4.342814,-1.292816
3573171770.843975,-3.429167,-1.490462,-4.349819,-1.287464
3573171770.853974,-3.435457,-1.480254,-4.356842,-1.282214
3573171770.863976,-3.441830,-1.470154,-4.363883,-1.277067
3573171770.873976,-3.448284,-1.460164,-4.370941,-1.272024
3573171770.883976,-3.454820,-1.450284,-4.378015,-1.267084
3573171770.893976,-3.461436,-1.440515,-4.385105,-1.262249
3573171770.903977,-3.468131,-1.430859,-4.392210,-1.257518
3573171770.913977,-3.474905,-1.421316,-4.399328,-1.252893
3573171770.923973,-3.481756,-1.411887,-4.406461,-1.248372
3573171770.933979,-3.488683,-1.402573,-4.413606,-1.243958
3573171770.943978,-3.495686,-1.393375,-4.420763,-1.239650
3573171770.953979,-3.502764,-1.384293,-4.427932,-1.235448
3573171770.963979,-3.509915,-1.375329,-4.435112,-1.231354
3573171770.973979,-3.517139,-1.366484,-4.442301,-1.227367
3573171770.983981,-3.524435,-1.357759,-4.449501,-1.223489
3573171770.993981,-3.531801,-1.349153,-4.456709,-1.219718
3573171771.003980,-3.539237,-1.340669,-4.463925,-1.216057
3573171771.013980,-3.546742,-1.332306,-4.471148,-1.212505
3573171771.023976,-3.554313,-1.324067,-4.478378,-1.209062
3573171771.033981,-3.561952,-1.315951,-4.485614,-1.205730
3573171771.043981,-3.569656,-1.307959,-4.492855,-1.202509
3573171771.053982,-3.577424,-1.300093,-4.500100,-1.199398
3573171771.063982,-3.585255,-1.292352,-4.507349,-1.196399
3573171771.073983,-3.593148,-1.284739,-4.514601,-1.193512
3573171771.083982,-3.601103,-1.277253,-4.521855,-1.190738
3573171771.093982,-3.609117,-1.269896,-4.529111,-1.188076
3573171771.103983,-3.617190,-1.262667,-4.536367,-1.185528
3573171771.113984,-3.625321,-1.255569,-4.543622,-1.183093
3573171771.123979,-3.633508,-1.248601,-4.550877,-1.180772
3573171771.133984,-3.641750,-1.241765,-4.558130,-1.178566
3573171771.143985,-3.650047,-1.235060,-4.565381,-1.176475
3573171771.153985,-3.658396,-1.228489,-4.572628,-1.174500
3573171771.163984,-3.666798,-1.222051,-4.579870,-1.172640
3573171771.173984,-3.675249,-1.215747,-4.587107,-1.170896
3573171771.183985,-3.683750,-1.209578,-4.594339,-1.169268
3573171771.193986,-3.692300,-1.203544,-4.601563,-1.167758
3573171771.203986,-3.700896,-1.197647,-4.608780,-1.166365
3573171771.213985,-3.709537,-1.191886,-4.615988,-1.165089
3573171771.223982,-3.718224,-1.186263,-4.623186,-1.163932
3573171771.233987,-3.726953,-1.180778,-4.630374,-1.162893
3573171771.243988,-3.735725,-1.175432,-4.637550,-1.161972
3573171771.253987,-3.744537,-1.170225,-4.644714,-1.161170
3573171771.263988,-3.753388,-1.165158,-4.651865,-1.160488
3573171771.273987,-3.762278,-1.160231,-4.659001,-1.159925
3573171771.283989,-3.771204,-1.155445,-4.666123,-1.159482
3573171771.293989,-3.780166,-1.150801,-4.673228,-1.159158
3573171771.303989,-3.789163,-1.146298,-4.680315,-1.158955
3573171771.313988,-3.798192,-1.141939,-4.687385,-1.158873
3573171771.323986,-3.807253,-1.137722,-4.694435,-1.158911
3573171771.333990,-3.816345,-1.133648,-4.701465,-1.159071
3573171771.343990,-3.825466,-1.129719,-4.708474,-1.159351
3573171771.353991,-3.834614,-1.125934,-4.715460,-1.159753
3573171771.363992,-3.843789,-1.122294,-4.722423,-1.160276
3573171771.373991,-3.852989,-1.118799,-4.729362,-1.160920
3573171771.383992,-3.862213,-1.115449,-4.736275,-1.161687
3573171771.393991,-3.871460,-1.112246,-4.743162,-1.162574
3573171771.403992,-3.880727,-1.109189,-4.750022,-1.163584
3573171771.413993,-3.890015,-1.106279,-4.756852,-1.164716
3573171771.423987,-3.899321,-1.103516,-4.763654,-1.165969
3573171771.433993,-3.908644,-1.100900,-4.770424,-1.167345
3573171771.443994,-3.917983,-1.098432,-4.777162,-1.168842
3573171771.453993,-3.927337,-1.096112,-4.783868,-1.170461
3573171771.463994,-3.936704,-1.093940,-4.790540,-1.172202
3573171771.473992,-3.946083,-1.091917,-4.797176,-1.174065
3573171771.483995,-3.955473,-1.090042,-4.803777,-1.176049
3573171771.493995,-3.964871,-1.088316,-4.810340,-1.178155
3573171771.503995,-3.974278,-1.086739,-4.816864,-1.180383
3573171771.513994,-3.983692,-1.085311,-4.823350,-1.182731
3573171771.523991,-3.993110,-1.084033,-4.829794,-1.185201
3573171771.533996,-4.002533,-1.082904,-4.836197,-1.187792
3573171771.543996,-4.011959,-1.081924,-4.842558,-1.190503
3573171771.553996,-4.021385,-1.081094,-4.848874,-1.193335
3573171771.563997,-4.030812,-1.080414,-4.855146,-1.196287
3573171771.573996,-4.040238,-1.079883,-4.861372,-1.199359
3573171771.583999,-4.049662,-1.079502,-4.867551,-1.202550
3573171771.593998,-4.059081,-1.079271,-4.873681,-1.205861
3573171771.603999,-4.068496,-1.079190,-4.879763,-1.209290
3573171771.613998,-4.077904,-1.079258,-4.885794,-1.212838
3573171771.623995,-4.087305,-1.079476,-4.891775,-1.216504
3573171771.633998,-4.096698,-1.079843,-4.897702,-1.220288
3573171771.644000,-4.106080,-1.080359,-4.903577,-1.224189
3573171771.653999,-4.115451,-1.081025,-4.909397,-1.228207
3573171771.664000,-4.124809,-1.081839,-4.915162,-1.232341
3573171771.674000,-4.134154,-1.082803,-4.920871,-1.236591
3573171771.684001,-4.143485,-1.083915,-4.926522,-1.240956
3573171771.694000,-4.152799,-1.085175,-4.932115,-1.245436
3573171771.704001,-4.162096,-1.086584,-4.937649,-1.250030
3573171771.714001,-4.171375,-1.088140,-4.943123,-1.254738
3573171771.723997,-4.180635,-1.089844,-4.948536,-1.259558
3573171771.734001,-4.189874,-1.091695,-4.953886,-1.264491
3573171771.744002,-4.199092,-1.093692,-4.959174,-1.269535
3573171771.754002,-4.208287,-1.095837,-4.964398,-1.274690
3573171771.764016,-4.217458,-1.098127,-4.969558,-1.279956
3573171771.774003,-4.226604,-1.100563,-4.974652,-1.285331
3573171771.784017,-4.235725,-1.103144,-4.979680,-1.290815
3573171771.794017,-4.244819,-1.105870,-4.984641,-1.296407
3573171771.804017,-4.253884,-1.108741,-4.989534,-1.302106
3573171771.814017,-4.262922,-1.111755,-4.994358,-1.307912
3573171771.823999,-4.271929,-1.114912,-4.999114,-1.313823
3573171771.834018,-4.280906,-1.118212,-5.003799,-1.319839
3573171771.844018,-4.289851,-1.121654,-5.008413,-1.325960
3573171771.854020,-4.298764,-1.125237,-5.012956,-1.332183
3573171771.864019,-4.307643,-1.128962,-5.017427,-1.338509
3573171771.874018,-4.316488,-1.132826,-5.021826,-1.344937
3573171771.884021,-4.325298,-1.136831,-5.026151,-1.351465
3573171771.894019,-4.334073,-1.140974,-5.030403,-1.358092
3573171771.904021,-4.342811,-1.145255,-5.034580,-1.364819
3573171771.914021,-4.351511,-1.149674,-5.038683,-1.371643
3573171771.924003,-4.360173,-1.154230,-5.042710,-1.378564
3573171771.934021,-4.368797,-1.158922,-5.046662,-1.385581
3573171771.944021,-4.377381,-1.163748,-5.050537,-1.392693
3573171771.954022,-4.385925,-1.168710,-5.054336,-1.399899
3573171771.964022,-4.394429,-1.173805,-5.058058,-1.407198
3573171771.974022,-4.402891,-1.179033,-5.061703,-1.414589
3573171771.984022,-4.411311,-1.184393,-5.065270,-1.422071
3573171771.994021,-4.419688,-1.189883,-5.068760,-1.429643
3573171772.004021,-4.428023,-1.195505,-5.072171,-1.437304
3573171772.014023,-4.436314,-1.201255,-5.075505,-1.445053
3573171772.024019,-4.444561,-1.207134,-5.078760,-1.452889
3573171772.034023,-4.452764,-1.213141,-5.081936,-1.460811
3573171772.044024,-4.460922,-1.219274,-5.085034,-1.468818
3573171772.054024,-4.469035,-1.225533,-5.088053,-1.476909
3573171772.064024,-4.477102,-1.231916,-5.090993,-1.485083
3573171772.074023,-4.485123,-1.238423,-5.093854,-1.493339
3573171772.084025,-4.493098,-1.245053,-5.096637,-1.501675
3573171772.094025,-4.501026,-1.251805,-5.099341,-1.510092
3573171772.104025,-4.508907,-1.258678,-5.101966,-1.518587
3573171772.114027,-4.516742,-1.265670,-5.104513,-1.527160
3573171772.124021,-4.524529,-1.272781,-5.106981,-1.535810
3573171772.134027,-4.532268,-1.280010,-5.109371,-1.544536
3573171772.144026,-4.539960,-1.287355,-5.111684,-1.553336
3573171772.154027,-4.547604,-1.294816,-5.113918,-1.562210
3573171772.164026,-4.555201,-1.302392,-5.116075,-1.571157
3573171772.174028,-4.562749,-1.310082,-5.118155,-1.580175
3573171772.184028,-4.570249,-1.317884,-5.120158,-1.589265
3573171772.194027,-4.577701,-1.325797,-5.122085,-1.598424
3573171772.204029,-4.585104,-1.333821,-5.123936,-1.607651
3573171772.214029,-4.592460,-1.341954,-5.125711,-1.616947
3573171772.224024,-4.599767,-1.350195,-5.127411,-1.626310
3573171772.234029,-4.607026,-1.358544,-5.129036,-1.635738
3573171772.244030,-4.614236,-1.366999,-5.130588,-1.645232
3573171772.254029,-4.621399,-1.375559,-5.132066,-1.654789
3573171772.264029,-4.628514,-1.384222,-5.133471,-1.664410
3573171772.274030,-4.635581,-1.392989,-5.134804,-1.674093
3573171772.284031,-4.642600,-1.401858,-5.136065,-1.683837
3573171772.294030,-4.649571,-1.410828,-5.137256,-1.693642
3573171772.304031,-4.656495,-1.419897,-5.138376,-1.703506
3573171772.314032,-4.663372,-1.429065,-5.139427,-1.713430
3573171772.324028,-4.670201,-1.438331,-5.140409,-1.723411
3573171772.334033,-4.676983,-1.447693,-5.141324,-1.733449
3573171772.344033,-4.683719,-1.457151,-5.142171,-1.743544
3573171772.354033,-4.690407,-1.466704,-5.142953,-1.753694
3573171772.364033,-4.697050,-1.476350,-5.143669,-1.763899
3573171772.374033,-4.703646,-1.486089,-5.144321,-1.774158
3573171772.384034,-4.710197,-1.495919,-5.144910,-1.784471
3573171772.394034,-4.716701,-1.505840,-5.145437,-1.794836
3573171772.404034,-4.723160,-1.515850,-5.145902,-1.805252
3573171772.414034,-4.729574,-1.525949,-5.146308,-1.815720
3573171772.424030,-4.735943,-1.536135,-5.146654,-1.826238
3573171772.434035,-4.742268,-1.546408,-5.146942,-1.836806
3573171772.444035,-4.748547,-1.556767,-5.147173,-1.847424
3573171772.454034,-4.754783,-1.567210,-5.147349,-1.858089
3573171772.464036,-4.760975,-1.577738,-5.147470,-1.868803
3573171772.474035,-4.767123,-1.588347,-5.147538,-1.879564
3573171772.484036,-4.773229,-1.599039,-5.147554,-1.890372
3573171772.494036,-4.779291,-1.609812,-5.147518,-1.901226
3573171772.504037,-4.785310,-1.620665,-5.147434,-1.912126
3573171772.514037,-4.791287,-1.631597,-5.147301,-1.923071
3573171772.524032,-4.797221,-1.642608,-5.147121,-1.934060
3573171772.534037,-4.803114,-1.653696,-5.146895,-1.945094
3573171772.544037,-4.808965,-1.664860,-5.146626,-1.956172
3573171772.554038,-4.814775,-1.676101,-5.146313,-1.967293
3573171772.564038,-4.820544,-1.687416,-5.145959,-1.978456
3573171772.574039,-4.826271,-1.698806,-5.145565,-1.989663
3573171772.584039,-4.831959,-1.710269,-5.145132,-2.000911
3573171772.594039,-4.837606,-1.721804,-5.144663,-2.012201
3573171772.604038,-4.843212,-1.733412,-5.144157,-2.023533
3573171772.614039,-4.848779,-1.745090,-5.143618,-2.034906
3573171772.624035,-4.854307,-1.756839,-5.143046,-2.046319
3573171772.634039,-4.859795,-1.768657,-5.142443,-2.057773
3573171772.644040,-4.865244,-1.780545,-5.141810,-2.069268
3573171772.654041,-4.870654,-1.792500,-5.141150,-2.080802
3573171772.664040,-4.876025,-1.804523,-5.140463,-2.092376
3573171772.674041,-4.881358,-1.816613,-5.139752,-2.103990
3573171772.684042,-4.886653,-1.828770,-5.139018,-2.115643
3573171772.694043,-4.891909,-1.840991,-5.138262,-2.127335
3573171772.704042,-4.897128,-1.853278,-5.137487,-2.139066
3573171772.714041,-4.902308,-1.865629,-5.136693,-2.150836
3573171772.724037,-4.907452,-1.878043,-5.135883,-2.162645
3573171772.734044,-4.912557,-1.890521,-5.135059,-2.174493
3573171772.744044,-4.917626,-1.903061,-5.134222,-2.186378
3573171772.754043,-4.922657,-1.915663,-5.133374,-2.198303
3573171772.764044,-4.927652,-1.928327,-5.132517,-2.210265
3573171772.774045,-4.932610,-1.941051,-5.131652,-2.222266
3573171772.784045,-4.937531,-1.953836,-5.130781,-2.234306
3573171772.794044,-4.942416,-1.966681,-5.129907,-2.246383
3573171772.804044,-4.947264,-1.979585,-5.129031,-2.258499
3573171772.814046,-4.952076,-1.992547,-5.128156,-2.270652
3573171772.824041,-4.956853,-2.005568,-5.127282,-2.282844
3573171772.834046,-4.961593,-2.018647,-5.126412,-2.295074
3573171772.844046,-4.966298,-2.031783,-5.125547,-2.307343
3573171772.854048,-4.970968,-2.044976,-5.124691,-2.319649
3573171772.864048,-4.975603,-2.058226,-5.123845,-2.331994
3573171772.874045,-4.980202,-2.071531,-5.123010,-2.344377
3573171772.884047,-4.984768,-2.084892,-5.122190,-2.356799
3573171772.894046,-4.989298,-2.098308,-5.121386,-2.369259
3573171772.904048,-4.993795,-2.111778,-5.120599,-2.381757
3573171772.914047,-4.998258,-2.125302,-5.119834,-2.394294
3573171772.924043,-5.002688,-2.138881,-5.119091,-2.406870
3573171772.934050,-5.007085,-2.152512,-5.118372,-2.419484
3573171772.944048,-5.011449,-2.166196,-5.117681,-2.432138
3573171772.954048,-5.015781,-2.179933,-5.117019,-2.444830
3573171772.964049,-5.020081,-2.193721,-5.116389,-2.457560
3573171772.974051,-5.024350,-2.207560,-5.115792,-2.470330
3573171772.984050,-5.028589,-2.221451,-5.115232,-2.483139
3573171772.994049,-5.032798,-2.235392,-5.114711,-2.495987
3573171773.004050,-5.036977,-2.249383,-5.114231,-2.508874
3573171773.014050,-5.041128,-2.263423,-5.113795,-2.521800
3573171773.024047,-5.045250,-2.277512,-5.113406,-2.534765
3573171773.034052,-5.049346,-2.291650,-5.113065,-2.547769
3573171773.044051,-5.053416,-2.305835,-5.112776,-2.560812
3573171773.054051,-5.057461,-2.320067,-5.112541,-2.573895
3573171773.064053,-5.061481,-2.334346,-5.112363,-2.587016
3573171773.074050,-5.065478,-2.348670,-5.112244,-2.600176
3573171773.084052,-5.069454,-2.363040,-5.112189,-2.613375
3573171773.094053,-5.073408,-2.377454,-5.112198,-2.626613
3573171773.104054,-5.077344,-2.391912,-5.112276,-2.639889
3573171773.114053,-5.081262,-2.406413,-5.112426,-2.653203
3573171773.124049,-5.085163,-2.420956,-5.112650,-2.666555
3573171773.134053,-5.089050,-2.435540,-5.112951,-2.679945
3573171773.144054,-5.092924,-2.450163,-5.113333,-2.693372
3573171773.154057,-5.096786,-2.464826,-5.113799,-2.706836
3573171773.164052,-5.100640,-2.479527,-5.114351,-2.720337
3573171773.174055,-5.104487,-2.494264,-5.114994,-2.733873
3573171773.184054,-5.108329,-2.509037,-5.115731,-2.747445
3573171773.194055,-5.112168,-2.523844,-5.116565,-2.761051
3573171773.204055,-5.116007,-2.538684,-5.117499,-2.774692
3573171773.214056,-5.119849,-2.553555,-5.118538,-2.788365
3573171773.224052,-5.123696,-2.568455,-5.119684,-2.802071
3573171773.234056,-5.127550,-2.583383,-5.120942,-2.815808
3573171773.244057,-5.131416,-2.598337,-5.122315,-2.829576
3573171773.254056,-5.135295,-2.613314,-5.123807,-2.843372
3573171773.264058,-5.139191,-2.628314,-5.125422,-2.857196
3573171773.274056,-5.143107,-2.643332,-5.127163,-2.871047
3573171773.284058,-5.147047,-2.658368,-5.129035,-2.884922
3573171773.294057,-5.151014,-2.673419,-5.131041,-2.898821
3573171773.304058,-5.155012,-2.688481,-5.133185,-2.912742
3573171773.314058,-5.159044,-2.703553,-5.135473,-2.926682
3573171773.324054,-5.163114,-2.718631,-5.137906,-2.940639
3573171773.334061,-5.167226,-2.733712,-5.140491,-2.954612
3573171773.344060,-5.171384,-2.748792,-5.143231,-2.968598
3573171773.354059,-5.175591,-2.763870,-5.146129,-2.982595
3573171773.364063,-5.179852,-2.778939,-5.149191,-2.996599
3573171773.374059,-5.184172,-2.793998,-5.152421,-3.010609
3573171773.384062,-5.188553,-2.809042,-5.155822,-3.024620
3573171773.394061,-5.193000,-2.824066,-5.159399,-3.038631
3573171773.404062,-5.197517,-2.839068,-5.163156,-3.052636
3573171773.414062,-5.202109,-2.854042,-5.167098,-3.066633
3573171773.424059,-5.206779,-2.868983,-5.171228,-3.080619
3573171773.434062,-5.211532,-2.883887,-5.175551,-3.094588
3573171773.444063,-5.216370,-2.898750,-5.180070,-3.108537
3573171773.454064,-5.221299,-2.913565,-5.184790,-3.122461
3573171773.464064,-5.226322,-2.928328,-5.189714,-3.136355
3573171773.474061,-5.231443,-2.943034,-5.194847,-3.150215
3573171773.484064,-5.236664,-2.957677,-5.200192,-3.164036
3573171773.494062,-5.241991,-2.972252,-5.205752,-3.177811
3573171773.504064,-5.247426,-2.986752,-5.211532,-3.191536
3573171773.514066,-5.252971,-3.001173,-5.217535,-3.205205
3573171773.524061,-5.258631,-3.015508,-5.223763,-3.218812
3573171773.534066,-5.264408,-3.029751,-5.230221,-3.232349
3573171773.544066,-5.270304,-3.043897,-5.236910,-3.245812
3573171773.554066,-5.276323,-3.057939,-5.243833,-3.259193
3573171773.564068,-5.282465,-3.071871,-5.250994,-3.272485
3573171773.574066,-5.288733,-3.085687,-5.258394,-3.285681
3573171773.584068,-5.295128,-3.099380,-5.266035,-3.298773
3573171773.594067,-5.301653,-3.112946,-5.273919,-3.311755
3573171773.604068,-5.308308,-3.126377,-5.282048,-3.324618
3573171773.614067,-5.315094,-3.139667,-5.290422,-3.337354
3573171773.624065,-5.322011,-3.152809,-5.299043,-3.349956
3573171773.634069,-5.329061,-3.165799,-5.307911,-3.362414
3573171773.644069,-5.336244,-3.178630,-5.317026,-3.374721
3573171773.654068,-5.343558,-3.191295,-5.326389,-3.386868
3573171773.664068,-5.351004,-3.203789,-5.335998,-3.398846
3573171773.674068,-5.358581,-3.216106,-5.345854,-3.410647
3573171773.684069,-5.366288,-3.228240,-5.355954,-3.422261
3573171773.694072,-5.374124,-3.240185,-5.366298,-3.433679
3573171773.704072,-5.382088,-3.251936,-5.376883,-3.444893
3573171773.714070,-5.390177,-3.263487,-5.387707,-3.455893
3573171773.724067,-5.398390,-3.274833,-5.398767,-3.466671
3573171773.734072,-5.406725,-3.285969,-5.410060,-3.477217
3573171773.744073,-5.415178,-3.296888,-5.421583,-3.487521
3573171773.754075,-5.423748,-3.307588,-5.433331,-3.497576
3573171773.764075,-5.432430,-3.318062,-5.445301,-3.507372
3573171773.774073,-5.441223,-3.328306,-5.457486,-3.516899
3573171773.784075,-5.450123,-3.338316,-5.469882,-3.526150
3573171773.794073,-5.459126,-3.348087,-5.482483,-3.535116
3573171773.804076,-5.468228,-3.357615,-5.495283,-3.543787
3573171773.814076,-5.477425,-3.366896,-5.508275,-3.552156
3573171773.824071,-5.486713,-3.375927,-5.521453,-3.560214
3573171773.834076,-5.496088,-3.384703,-5.534809,-3.567954
3573171773.844077,-5.505545,-3.393223,-5.548334,-3.575368
3573171773.854076,-5.515080,-3.401481,-5.562022,-3.582447
3573171773.864076,-5.524687,-3.409476,-5.575863,-3.589185
3573171773.874076,-5.534362,-3.417204,-5.589848,-3.595575
3573171773.884076,-5.544099,-3.424663,-5.603969,-3.601611
3573171773.894075,-5.553894,-3.431851,-5.618215,-3.607285
3573171773.904076,-5.563740,-3.438766,-5.632577,-3.612593
3573171773.914075,-5.573633,-3.445405,-5.647044,-3.617528
3573171773.924071,-5.583567,-3.451766,-5.661606,-3.622085
3573171773.934077,-5.593536,-3.457849,-5.676252,-3.626259
3573171773.944076,-5.603535,-3.463652,-5.690971,-3.630046
3573171773.954076,-5.613558,-3.469173,-5.705752,-3.633442
3573171773.964076,-5.623598,-3.474413,-5.720583,-3.636443
3573171773.974076,-5.633651,-3.479369,-5.735452,-3.639047
3573171773.984077,-5.643710,-3.484042,-5.750347,-3.641250
3573171773.994079,-5.653769,-3.488432,-5.765258,-3.643051
3573171774.004077,-5.663822,-3.492537,-5.780170,-3.644447
3573171774.014077,-5.673863,-3.496360,-5.795073,-3.645437
3573171774.024075,-5.683887,-3.499899,-5.809954,-3.646021
3573171774.034079,-5.693886,-3.503155,-5.824800,-3.646198
3573171774.044079,-5.703856,-3.506129,-5.839600,-3.645968
3573171774.054080,-5.713790,-3.508823,-5.854340,-3.645332
3573171774.064080,-5.723682,-3.511236,-5.869008,-3.644291
3573171774.074078,-5.733527,-3.513371,-5.883593,-3.642847
3573171774.084080,-5.743318,-3.515229,-5.898081,-3.641001
3573171774.094079,-5.753049,-3.516812,-5.912461,-3.638757
3573171774.104080,-5.762715,-3.518121,-5.926721,-3.636117
3573171774.114081,-5.772311,-3.519158,-5.940848,-3.633084
3573171774.124075,-5.781830,-3.519927,-5.954831,-3.629663
3573171774.134079,-5.791267,-3.520429,-5.968658,-3.625858
3573171774.144081,-5.800616,-3.520667,-5.982317,-3.621673
3573171774.154080,-5.809872,-3.520644,-5.995799,-3.617114
3573171774.164081,-5.819030,-3.520362,-6.009090,-3.612187
3573171774.174081,-5.828084,-3.519826,-6.022182,-3.606896
3573171774.184082,-5.837030,-3.519037,-6.035063,-3.601250
3573171774.194081,-5.845863,-3.518000,-6.047723,-3.595253
3573171774.204082,-5.854577,-3.516717,-6.060152,-3.588914
3573171774.214082,-5.863168,-3.515194,-6.072341,-3.582240
3573171774.224079,-5.871632,-3.513433,-6.084281,-3.575238
3573171774.234082,-5.879963,-3.511438,-6.095961,-3.567916
3573171774.244084,-5.888159,-3.509215,-6.107375,-3.560283
3573171774.254083,-5.896214,-3.506765,-6.118513,-3.552347
3573171774.264083,-5.904124,-3.504095,-6.129368,-3.544117
3573171774.274082,-5.911886,-3.501209,-6.139933,-3.535602
3573171774.284084,-5.919496,-3.498110,-6.150199,-3.526812
3573171774.294084,-5.926951,-3.494805,-6.160161,-3.517754
3573171774.304083,-5.934247,-3.491296,-6.169812,-3.508440
3573171774.314083,-5.941381,-3.487590,-6.179146,-3.498878
3573171774.324079,-5.948349,-3.483690,-6.188157,-3.489079
3573171774.334083,-5.955150,-3.479602,-6.196841,-3.479053
3573171774.344084,-5.961781,-3.475331,-6.205192,-3.468809
3573171774.354084,-5.968238,-3.470882,-6.213207,-3.458358
3573171774.364084,-5.974519,-3.466260,-6.220881,-3.447710
3573171774.374083,-5.980623,-3.461469,-6.228211,-3.436876
3573171774.384083,-5.986547,-3.456516,-6.235193,-3.425864
3573171774.394082,-5.992290,-3.451404,-6.241825,-3.414687
3573171774.404083,-5.997849,-3.446140,-6.248104,-3.403353
3573171774.414083,-6.003224,-3.440728,-6.254028,-3.391874
3573171774.424079,-6.008412,-3.435174,-6.259597,-3.380260
3573171774.434085,-6.013413,-3.429482,-6.264807,-3.368520
3573171774.444084,-6.018226,-3.423658,-6.269659,-3.356664
3573171774.454083,-6.022849,-3.417707,-6.274152,-3.344704
3573171774.464084,-6.027281,-3.411634,-6.278286,-3.332648
3573171774.474082,-6.031523,-3.405444,-6.282061,-3.320507
3573171774.484083,-6.035574,-3.399142,-6.285477,-3.308290
3573171774.494084,-6.039433,-3.392734,-6.288535,-3.296007
3573171774.504086,-6.043100,-3.386223,-6.291236,-3.283667
3573171774.514083,-6.046575,-3.379615,-6.293582,-3.271280
3573171774.524079,-6.049858,-3.372915,-6.295574,-3.258854
3573171774.534087,-6.052948,-3.366127,-6.297215,-3.246399
3573171774.544086,-6.055847,-3.359256,-6.298507,-3.233923
3573171774.554085,-6.058555,-3.352307,-6.299452,-3.221435
3573171774.564085,-6.061071,-3.345285,-6.300053,-3.208944
3573171774.574085,-6.063397,-3.338194,-6.300313,-3.196457
3573171774.584085,-6.065532,-3.331037,-6.300236,-3.183983
3573171774.594087,-6.067478,-3.323821,-6.299824,-3.171529
3573171774.604086,-6.069235,-3.316549,-6.299083,-3.159103
3573171774.614087,-6.070804,-3.309224,-6.298015,-3.146712
3573171774.624082,-6.072185,-3.301853,-6.296624,-3.134364
3573171774.634089,-6.073380,-3.294437,-6.294916,-3.122065
3573171774.644087,-6.074389,-3.286982,-6.292894,-3.109821
3573171774.654088,-6.075213,-3.279491,-6.290563,-3.097640
3573171774.664088,-6.075853,-3.271968,-6.287928,-3.085528
3573171774.674088,-6.076310,-3.264417,-6.284994,-3.073490
3573171774.684090,-6.076584,-3.256841,-6.281765,-3.061532
3573171774.694089,-6.076677,-3.249244,-6.278246,-3.049659
3573171774.704089,-6.076590,-3.241630,-6.274443,-3.037878
3573171774.714090,-6.076323,-3.234002,-6.270362,-3.026192
3573171774.724085,-6.075878,-3.226362,-6.266006,-3.014607
3573171774.734090,-6.075255,-3.218716,-6.261382,-3.003126
3573171774.744091,-6.074456,-3.211065,-6.256495,-2.991756
3573171774.754091,-6.073481,-3.203413,-6.251351,-2.980498
3573171774.764091,-6.072331,-3.195763,-6.245955,-2.969358
3573171774.774092,-6.071008,-3.188117,-6.240312,-2.958339
3573171774.784092,-6.069511,-3.180480,-6.234428,-2.947443
3573171774.794093,-6.067843,-3.172853,-6.228309,-2.936676
3573171774.804093,-6.066004,-3.165240,-6.221960,-2.926038
3573171774.814093,-6.063995,-3.157644,-6.215387,-2.915534
3573171774.824089,-6.061817,-3.150066,-6.208595,-2.905165
3573171774.834093,-6.059470,-3.142510,-6.201590,-2.894934
3573171774.844093,-6.056956,-3.134978,-6.194377,-2.884843
3573171774.854095,-6.054275,-3.127473,-6.186962,-2.874894
3573171774.864094,-6.051428,-3.119997,-6.179349,-2.865089
3573171774.874094,-6.048416,-3.112553,-6.171545,-2.855428
3573171774.884095,-6.045239,-3.105143,-6.163555,-2.845915
3573171774.894095,-6.041899,-3.097769,-6.155384,-2.836549
3573171774.904095,-6.038396,-3.090434,-6.147037,-2.827332
3573171774.914097,-6.034730,-3.083139,-6.138519,-2.818265
3573171774.924098,-6.030903,-3.075888,-6.129835,-2.809347
3573171774.934098,-6.026914,-3.068682,-6.120991,-2.800581
3573171774.944098,-6.022766,-3.061524,-6.111991,-2.791966
3573171774.954098,-6.018458,-3.054415,-6.102840,-2.783502
3573171774.964098,-6.013990,-3.047357,-6.093543,-2.775190
3573171774.974099,-6.009365,-3.040353,-6.084104,-2.767029
3573171774.984100,-6.004581,-3.033404,-6.074528,-2.759020
3573171774.994100,-5.999641,-3.026512,-6.064819,-2.751161
3573171775.004100,-5.994544,-3.019679,-6.054982,-2.743453
3573171775.014102,-5.989291,-3.012907,-6.045022,-2.735895
3573171775.024096,-5.983884,-3.006197,-6.034942,-2.728486
3573171775.034101,-5.978321,-2.999552,-6.024746,-2.721225
3573171775.044102,-5.972606,-2.992973,-6.014438,-2.714111
3573171775.054102,-5.966737,-2.986461,-6.004023,-2.707145
3573171775.064102,-5.960716,-2.980018,-5.993504,-2.700323
3573171775.074102,-5.954543,-2.973645,-5.982884,-2.693646
3573171775.084103,-5.948220,-2.967345,-5.972168,-2.687111
3573171775.094104,-5.941747,-2.961118,-5.961359,-2.680718
3573171775.104103,-5.935125,-2.954966,-5.950461,-2.674464
3573171775.114105,-5.928356,-2.948889,-5.939476,-2.668349
3573171775.124100,-5.921439,-2.942890,-5.928407,-2.662371
3573171775.134105,-5.914377,-2.936969,-5.917259,-2.656527
3573171775.144104,-5.907170,-2.931127,-5.906034,-2.650817
3573171775.154105,-5.899819,-2.925366,-5.894734,-2.645238
3573171775.164105,-5.892326,-2.919686,-5.883363,-2.639788
