Absolute Time,x_in,y_in,x_hat,y_hat
3573171284.525449,12.058597,1.036346,11.590725,1.054044
3573171284.535450,12.061233,1.035114,11.593014,1.054009
3573171284.545450,12.063866,1.033874,11.595300,1.053964
3573171284.555450,12.066495,1.032626,11.597585,1.053911
3573171284.565449,12.069120,1.031370,11.599868,1.053848
3573171284.575451,12.071742,1.030106,11.602149,1.053777
3573171284.585451,12.074360,1.028834,11.604428,1.053697
3573171284.595452,12.076974,1.027555,11.606705,1.053609
3573171284.605451,12.079585,1.026267,11.608980,1.053512
3573171284.615448,12.082192,1.024971,11.611254,1.053406
3573171284.625452,12.084796,1.023668,11.613525,1.053291
3573171284.635453,12.087396,1.022357,11.615795,1.053168
3573171284.645453,12.089992,1.021038,11.618062,1.053035
3573171284.655453,12.092585,1.019711,11.620328,1.052895
3573171284.665454,12.095174,1.018376,11.622591,1.052745
3573171284.675454,12.097759,1.017034,11.624853,1.052587
3573171284.685454,12.100341,1.015683,11.627113,1.052420
3573171284.695454,12.102919,1.014325,11.629370,1.052244
3573171284.705455,12.105493,1.012960,11.631626,1.052060
3573171284.715451,12.108064,1.011586,11.633880,1.051867
3573171284.725455,12.110630,1.010205,11.636132,1.051666
3573171284.735456,12.113193,1.008816,11.638382,1.051456
3573171284.745455,12.115753,1.007420,11.640630,1.051237
3573171284.755456,12.118308,1.006015,11.642876,1.051010
3573171284.765456,12.120860,1.004604,11.645120,1.050774
3573171284.775457,12.123407,1.003184,11.647363,1.050530
3573171284.785457,12.125952,1.001757,11.649603,1.050277
3573171284.795458,12.128492,1.000322,11.651841,1.050015
3573171284.805459,12.131028,0.998880,11.654077,1.049745
3573171284.815453,12.133561,0.997430,11.656312,1.049467
3573171284.825459,12.136090,0.995973,11.658544,1.049179
3573171284.835460,12.138614,0.994508,11.660775,1.048884
3573171284.845459,12.141136,0.993035,11.663003,1.048580
3573171284.855460,12.143653,0.991555,11.665229,1.048267
3573171284.865458,12.146166,0.990068,11.667454,1.047946
3573171284.875460,12.148675,0.988573,11.669676,1.047617
3573171284.885460,12.151181,0.987070,11.671897,1.047279
3573171284.895461,12.153682,0.985560,11.674115,1.046932
3573171284.905460,12.156180,0.984043,11.676331,1.046578
3573171284.915456,12.158674,0.982518,11.678546,1.046214
3573171284.925461,12.161163,0.980986,11.680758,1.045843
3573171284.935462,12.163649,0.979447,11.682969,1.045463
3573171284.945462,12.166131,0.977900,11.685177,1.045074
3573171284.955462,12.168609,0.976346,11.687383,1.044678
3573171284.965462,12.171082,0.974784,11.689588,1.044273
3573171284.975463,12.173552,0.973215,11.691790,1.043859
3573171284.985464,12.176018,0.971639,11.693990,1.043437
3573171284.995463,12.178480,0.970056,11.696188,1.043007
3573171285.005464,12.180937,0.968465,11.698385,1.042569
3573171285.015463,12.183391,0.966867,11.700579,1.042122
3573171285.025465,12.185841,0.965262,11.702771,1.041667
3573171285.035464,12.188286,0.963649,11.704961,1.041204
3573171285.045465,12.190728,0.962030,11.707149,1.040733
3573171285.055466,12.193165,0.960403,11.709335,1.040253
3573171285.065465,12.195599,0.958769,11.711518,1.039765
3573171285.075466,12.198028,0.957128,11.713700,1.039269
3573171285.085466,12.200453,0.955479,11.715880,1.038765
3573171285.095466,12.202874,0.953824,11.718057,1.038252
3573171285.105467,12.205291,0.952161,11.720233,1.037732
3573171285.115463,12.207703,0.950492,11.722406,1.037203
3573171285.125467,12.210112,0.948815,11.724577,1.036666
3573171285.135468,12.212516,0.947131,11.726746,1.036121
3573171285.145468,12.214916,0.945440,11.728913,1.035568
3573171285.155468,12.217312,0.943743,11.731078,1.035006
3573171285.165469,12.219704,0.942038,11.733241,1.034437
3573171285.175468,12.222092,0.940326,11.735401,1.033860
3573171285.185470,12.224475,0.938607,11.737560,1.033274
3573171285.195469,12.226854,0.936881,11.739716,1.032680
3573171285.205470,12.229229,0.935149,11.741870,1.032079
3573171285.215466,12.231600,0.933409,11.744022,1.031469
3573171285.225470,12.233966,0.931663,11.746172,1.030852
3573171285.235471,12.236328,0.929909,11.748320,1.030226
3573171285.245471,12.238686,0.928149,11.750465,1.029592
3573171285.255472,12.241039,0.926382,11.752608,1.028951
3573171285.265470,12.243389,0.924608,11.754749,1.028301
3573171285.275473,12.245734,0.922827,11.756888,1.027644
3573171285.285472,12.248074,0.921039,11.759025,1.026978
3573171285.295473,12.250411,0.919245,11.761159,1.026305
3573171285.305473,12.252742,0.917443,11.763292,1.025624
3573171285.315468,12.255070,0.915635,11.765422,1.024935
3573171285.325473,12.257393,0.913821,11.767549,1.024238
3573171285.335474,12.259712,0.911999,11.769675,1.023533
3573171285.345474,12.262027,0.910171,11.771798,1.022820
3573171285.355475,12.264337,0.908336,11.773919,1.022100
3573171285.365475,12.266643,0.906494,11.776038,1.021371
3573171285.375475,12.268944,0.904646,11.778155,1.020635
3573171285.385475,12.271241,0.902791,11.780269,1.019891
3573171285.395476,12.273533,0.900930,11.782381,1.019140
3573171285.405477,12.275821,0.899062,11.784491,1.018380
3573171285.415472,12.278105,0.897187,11.786598,1.017613
3573171285.425477,12.280384,0.895306,11.788703,1.016838
3573171285.435476,12.282659,0.893418,11.790806,1.016056
3573171285.445477,12.284929,0.891523,11.792907,1.015266
3573171285.455478,12.287195,0.889622,11.795005,1.014468
3573171285.465478,12.289456,0.887715,11.797101,1.013662
3573171285.475478,12.291712,0.885801,11.799194,1.012849
3573171285.485478,12.293965,0.883880,11.801285,1.012028
3573171285.495479,12.296212,0.881953,11.803374,1.011199
3573171285.505478,12.298456,0.880020,11.805461,1.010363
3573171285.515479,12.300694,0.878080,11.807545,1.009519
3573171285.525479,12.302928,0.876134,11.809626,1.008668
3573171285.535480,12.305158,0.874181,11.811706,1.007809
3573171285.545480,12.307383,0.872222,11.813783,1.006943
3573171285.555480,12.309603,0.870257,11.815857,1.006069
3573171285.565480,12.311819,0.868285,11.817930,1.005187
3573171285.575482,12.314030,0.866307,11.819999,1.004298
3573171285.585481,12.316237,0.864323,11.822067,1.003402
3573171285.595482,12.318439,0.862332,11.824132,1.002498
3573171285.605481,12.320636,0.860335,11.826194,1.001587
3573171285.615478,12.322829,0.858332,11.828254,1.000668
3573171285.625482,12.325017,0.856322,11.830312,0.999742
3573171285.635483,12.327200,0.854307,11.832367,0.998808
3573171285.645483,12.329379,0.852285,11.834420,0.997867
3573171285.655483,12.331553,0.850256,11.836470,0.996918
3573171285.665483,12.333723,0.848222,11.838518,0.995963
3573171285.675484,12.335887,0.846182,11.840563,0.994999
3573171285.685484,12.338048,0.844135,11.842606,0.994029
3573171285.695485,12.340203,0.842082,11.844646,0.993051
3573171285.705484,12.342354,0.840023,11.846684,0.992066
3573171285.715481,12.344500,0.837958,11.848719,0.991074
3573171285.725486,12.346641,0.835887,11.850752,0.990074
3573171285.735486,12.348777,0.833810,11.852782,0.989067
3573171285.745486,12.350909,0.831726,11.854810,0.988053
3573171285.755486,12.353036,0.829637,11.856835,0.987031
3573171285.765485,12.355158,0.827542,11.858857,0.986003
3573171285.775487,12.357276,0.825441,11.860877,0.984967
3573171285.785488,12.359388,0.823333,11.862895,0.983924
3573171285.795488,12.361496,0.821220,11.864909,0.982874
3573171285.805489,12.363599,0.819101,11.866922,0.981816
3573171285.815483,12.365698,0.816976,11.868931,0.980752
3573171285.825489,12.367791,0.814844,11.870938,0.979680
3573171285.835489,12.369880,0.812707,11.872943,0.978601
3573171285.845489,12.371964,0.810565,11.874944,0.977516
3573171285.855490,12.374043,0.808416,11.876944,0.976423
3573171285.865489,12.376117,0.806261,11.878940,0.975323
3573171285.875490,12.378186,0.804101,11.880934,0.974216
3573171285.885490,12.380251,0.801934,11.882925,0.973102
3573171285.895491,12.382311,0.799762,11.884914,0.971981
3573171285.905491,12.384365,0.797584,11.886900,0.970853
3573171285.915487,12.386415,0.795401,11.888883,0.969718
3573171285.925492,12.388460,0.793211,11.890864,0.968576
3573171285.935492,12.390500,0.791016,11.892841,0.967427
3573171285.945492,12.392535,0.788815,11.894816,0.966271
3573171285.955493,12.394566,0.786608,11.896789,0.965108
3573171285.965492,12.396591,0.784396,11.898759,0.963939
3573171285.975494,12.398611,0.782178,11.900726,0.962762
3573171285.985493,12.400627,0.779954,11.902690,0.961579
3573171285.995493,12.402637,0.777725,11.904651,0.960389
3573171286.005493,12.404643,0.775490,11.906610,0.959191
3573171286.015494,12.406643,0.773250,11.908566,0.957987
3573171286.025495,12.408639,0.771004,11.910519,0.956777
3573171286.035495,12.410630,0.768752,11.912470,0.955559
3573171286.045495,12.412615,0.766495,11.914417,0.954335
3573171286.055495,12.414596,0.764232,11.916362,0.953104
3573171286.065495,12.416572,0.761963,11.918304,0.951866
3573171286.075496,12.418542,0.759689,11.920243,0.950621
3573171286.085496,12.420508,0.757410,11.922180,0.949370
3573171286.095497,12.422469,0.755125,11.924113,0.948112
3573171286.105497,12.424424,0.752835,11.926044,0.946847
3573171286.115493,12.426375,0.750539,11.927972,0.945576
3573171286.125497,12.428320,0.748238,11.929897,0.944298
3573171286.135498,12.430261,0.745931,11.931819,0.943014
3573171286.145497,12.432196,0.743619,11.933739,0.941722
3573171286.155498,12.434127,0.741302,11.935655,0.940424
3573171286.165499,12.436052,0.738979,11.937569,0.939120
3573171286.175498,12.437972,0.736651,11.939479,0.937809
3573171286.185500,12.439887,0.734317,11.941387,0.936491
3573171286.195499,12.441797,0.731978,11.943292,0.935167
3573171286.205500,12.443702,0.729634,11.945194,0.933837
3573171286.215496,12.445602,0.727285,11.947093,0.932500
3573171286.225500,12.447497,0.724930,11.948989,0.931156
3573171286.235500,12.449387,0.722570,11.950882,0.929806
3573171286.245501,12.451271,0.720205,11.952772,0.928449
3573171286.255501,12.453151,0.717835,11.954659,0.927086
3573171286.265502,12.455025,0.715459,11.956544,0.925717
3573171286.275502,12.456894,0.713078,11.958425,0.924341
3573171286.285503,12.458758,0.710692,11.960303,0.922959
3573171286.295503,12.460616,0.708301,11.962178,0.921570
3573171286.305503,12.462470,0.705905,11.964051,0.920175
3573171286.315498,12.464319,0.703503,11.965920,0.918774
3573171286.325503,12.466162,0.701097,11.967786,0.917366
3573171286.335503,12.468000,0.698685,11.969649,0.915952
3573171286.345503,12.469833,0.696268,11.971510,0.914532
3573171286.355505,12.471660,0.693847,11.973367,0.913105
3573171286.365503,12.473483,0.691420,11.975221,0.911672
3573171286.375505,12.475300,0.688988,11.977072,0.910233
3573171286.385506,12.477112,0.686551,11.978920,0.908788
3573171286.395506,12.478919,0.684109,11.980765,0.907336
3573171286.405506,12.480721,0.681662,11.982607,0.905878
3573171286.415502,12.482517,0.679210,11.984445,0.904414
3573171286.425507,12.484308,0.676754,11.986281,0.902944
3573171286.435507,12.486094,0.674292,11.988113,0.901468
3573171286.445508,12.487874,0.671825,11.989943,0.899985
3573171286.455507,12.489650,0.669354,11.991769,0.898496
3573171286.465508,12.491420,0.666877,11.993592,0.897002
3573171286.475509,12.493185,0.664396,11.995412,0.895501
3573171286.485508,12.494944,0.661910,11.997229,0.893994
3573171286.495508,12.496698,0.659419,11.999042,0.892481
3573171286.505509,12.498447,0.656923,12.000853,0.890962
3573171286.515509,12.500191,0.654422,12.002660,0.889437
3573171286.525510,12.501929,0.651917,12.004464,0.887906
3573171286.535510,12.503663,0.649407,12.006265,0.886368
3573171286.545511,12.505390,0.646892,12.008063,0.884825
3573171286.555511,12.507113,0.644372,12.009858,0.883276
3573171286.565511,12.508830,0.641848,12.011649,0.881721
3573171286.575511,12.510542,0.639319,12.013437,0.880160
3573171286.585512,12.512248,0.636785,12.015222,0.878593
3573171286.595511,12.513949,0.634246,12.017003,0.877020
3573171286.605512,12.515645,0.631703,12.018782,0.875442
3573171286.615508,12.517335,0.629155,12.020557,0.873857
3573171286.625512,12.519020,0.626603,12.022329,0.872267
3573171286.635512,12.520700,0.624046,12.024097,0.870670
3573171286.645513,12.522374,0.621484,12.025863,0.869068
3573171286.655514,12.524043,0.618918,12.027625,0.867460
3573171286.665514,12.525707,0.616347,12.029383,0.865847
3573171286.675514,12.527365,0.613771,12.031139,0.864227
3573171286.685514,12.529018,0.611191,12.032891,0.862602
3573171286.695515,12.530665,0.608607,12.034640,0.860971
3573171286.705514,12.532307,0.606018,12.036385,0.859334
3573171286.715511,12.533944,0.603425,12.038127,0.857691
3573171286.725515,12.535575,0.600827,12.039866,0.856043
3573171286.735516,12.537201,0.598224,12.041601,0.854389
3573171286.745514,12.538821,0.595617,12.043333,0.852729
3573171286.755517,12.540436,0.593006,12.045062,0.851064
3573171286.765515,12.542046,0.590390,12.046788,0.849393
3573171286.775517,12.543650,0.587770,12.048509,0.847717
3573171286.785518,12.545249,0.585146,12.050228,0.846035
3573171286.795519,12.546842,0.582517,12.051943,0.844347
3573171286.805519,12.548430,0.579884,12.053655,0.842654
3573171286.815518,12.550012,0.577246,12.055363,0.840955
3573171286.825519,12.551589,0.574604,12.057068,0.839250
3573171286.835518,12.553160,0.571958,12.058770,0.837540
3573171286.845520,12.554726,0.569308,12.060468,0.835825
3573171286.855519,12.556286,0.566653,12.062162,0.834104
3573171286.865520,12.557841,0.563994,12.063854,0.832377
3573171286.875520,12.559391,0.561331,12.065541,0.830645
3573171286.885519,12.560935,0.558664,12.067226,0.828908
3573171286.895521,12.562474,0.555992,12.068906,0.827165
3573171286.905521,12.564007,0.553316,12.070584,0.825417
3573171286.915518,12.565534,0.550636,12.072257,0.823663
3573171286.925522,12.567056,0.547952,12.073928,0.821904
3573171286.935523,12.568573,0.545264,12.075595,0.820139
3573171286.945522,12.570084,0.542571,12.077258,0.818370
3573171286.955523,12.571589,0.539875,12.078918,0.816594
3573171286.965522,12.573089,0.537174,12.080574,0.814814
3573171286.975523,12.574584,0.534469,12.082227,0.813028
3573171286.985523,12.576073,0.531761,12.083876,0.811237
3573171286.995524,12.577556,0.529048,12.085521,0.809440
3573171287.005524,12.579034,0.526331,12.087163,0.807639
3573171287.015523,12.580506,0.523610,12.088802,0.805832
3573171287.025525,12.581973,0.520885,12.090437,0.804019
3573171287.035525,12.583435,0.518156,12.092068,0.802202
3573171287.045525,12.584890,0.515423,12.093696,0.800379
3573171287.055528,12.586340,0.512687,12.095320,0.798552
3573171287.065524,12.587785,0.509946,12.096941,0.796719
3573171287.075527,12.589224,0.507201,12.098558,0.794880
3573171287.085526,12.590658,0.504453,12.100171,0.793037
3573171287.095527,12.592086,0.501700,12.101781,0.791189
3573171287.105527,12.593508,0.498944,12.103387,0.789335
3573171287.115523,12.594925,0.496183,12.104990,0.787476
3573171287.125528,12.596336,0.493419,12.106589,0.785612
3573171287.135527,12.597741,0.490651,12.108184,0.783744
3573171287.145528,12.599142,0.487880,12.109776,0.781870
3573171287.155529,12.600536,0.485104,12.111363,0.779991
3573171287.165528,12.601925,0.482325,12.112948,0.778107
3573171287.175529,12.603308,0.479542,12.114528,0.776218
3573171287.185530,12.604686,0.476755,12.116105,0.774324
3573171287.195529,12.606058,0.473964,12.117678,0.772425
3573171287.205530,12.607424,0.471170,12.119248,0.770521
3573171287.215526,12.608785,0.468372,12.120814,0.768612
3573171287.225530,12.610140,0.465570,12.122376,0.766698
3573171287.235531,12.611490,0.462764,12.123934,0.764780
3573171287.245532,12.612834,0.459955,12.125489,0.762856
3573171287.255531,12.614172,0.457143,12.127040,0.760927
3573171287.265531,12.615505,0.454326,12.128587,0.758994
3573171287.275532,12.616832,0.451506,12.130131,0.757056
3573171287.285532,12.618154,0.448683,12.131670,0.755113
3573171287.295533,12.619470,0.445855,12.133206,0.753165
3573171287.305533,12.620780,0.443025,12.134739,0.751212
3573171287.315532,12.622085,0.440190,12.136267,0.749254
3573171287.325533,12.623384,0.437353,12.137792,0.747292
3573171287.335534,12.624677,0.434511,12.139313,0.745325
3573171287.345535,12.625965,0.431666,12.140830,0.743353
3573171287.355535,12.627247,0.428818,12.142343,0.741376
3573171287.365534,12.628523,0.425966,12.143853,0.739395
3573171287.375535,12.629794,0.423111,12.145358,0.737409
3573171287.385535,12.631059,0.420252,12.146860,0.735418
3573171287.395536,12.632318,0.417390,12.148358,0.733423
3573171287.405536,12.633572,0.414524,12.149853,0.731423
3573171287.415531,12.634820,0.411655,12.151343,0.729418
3573171287.425536,12.636062,0.408783,12.152830,0.727409
3573171287.435537,12.637299,0.405907,12.154312,0.725395
3573171287.445537,12.638530,0.403028,12.155791,0.723376
3573171287.455538,12.639756,0.400145,12.157266,0.721353
3573171287.465538,12.640975,0.397259,12.158737,0.719326
3573171287.475538,12.642189,0.394370,12.160205,0.717293
3573171287.485538,12.643398,0.391478,12.161668,0.715257
3573171287.495538,12.644601,0.388582,12.163128,0.713215
3573171287.505539,12.645798,0.385683,12.164583,0.711169
3573171287.515539,12.646989,0.382781,12.166035,0.709119
3573171287.525540,12.648175,0.379875,12.167483,0.707064
3573171287.535540,12.649354,0.376967,12.168927,0.705005
3573171287.545540,12.650529,0.374055,12.170367,0.702941
3573171287.555541,12.651697,0.371140,12.171803,0.700873
3573171287.565539,12.652860,0.368222,12.173236,0.698800
3573171287.575542,12.654017,0.365300,12.174664,0.696723
3573171287.585542,12.655169,0.362376,12.176088,0.694642
3573171287.595542,12.656315,0.359448,12.177509,0.692556
3573171287.605542,12.657455,0.356517,12.178925,0.690466
3573171287.615538,12.658589,0.353583,12.180338,0.688371
3573171287.625542,12.659718,0.350646,12.181747,0.686272
3573171287.635543,12.660841,0.347706,12.183151,0.684169
3573171287.645543,12.661958,0.344763,12.184552,0.682062
3573171287.655543,12.663069,0.341817,12.185949,0.679950
3573171287.665545,12.664175,0.338868,12.187341,0.677834
3573171287.675543,12.665275,0.335916,12.188730,0.675714
3573171287.685545,12.666370,0.332960,12.190115,0.673589
3573171287.695545,12.667458,0.330002,12.191496,0.671460
3573171287.705545,12.668541,0.327041,12.192872,0.669327
3573171287.715541,12.669618,0.324077,12.194245,0.667190
3573171287.725545,12.670690,0.321110,12.195614,0.665049
3573171287.735546,12.671756,0.318140,12.196979,0.662903
3573171287.745546,12.672816,0.315168,12.198339,0.660753
3573171287.755547,12.673870,0.312192,12.199696,0.658600
3573171287.765548,12.674919,0.309213,12.201049,0.656442
3573171287.775548,12.675962,0.306232,12.202397,0.654279
3573171287.785548,12.676999,0.303248,12.203742,0.652113
3573171287.795547,12.678030,0.300261,12.205082,0.649943
3573171287.805548,12.679056,0.297271,12.206419,0.647769
3573171287.815547,12.680076,0.294278,12.207751,0.645590
3573171287.825549,12.681090,0.291282,12.209080,0.643408
3573171287.835549,12.682098,0.288284,12.210404,0.641221
3573171287.845550,12.683101,0.285283,12.211724,0.639031
3573171287.855550,12.684098,0.282279,12.213041,0.636836
3573171287.865550,12.685089,0.279273,12.214353,0.634638
3573171287.875551,12.686075,0.276264,12.215661,0.632435
3573171287.885550,12.687055,0.273252,12.216964,0.630229
3573171287.895551,12.688029,0.270237,12.218264,0.628019
3573171287.905551,12.688997,0.267220,12.219560,0.625804
3573171287.915547,12.689960,0.264200,12.220852,0.623586
3573171287.925552,12.690917,0.261178,12.222139,0.621364
3573171287.935553,12.691868,0.258153,12.223423,0.619138
3573171287.945553,12.692813,0.255125,12.224702,0.616908
3573171287.955553,12.693753,0.252095,12.225977,0.614675
3573171287.965552,12.694687,0.249062,12.227248,0.612437
3573171287.975553,12.695615,0.246027,12.228515,0.610196
3573171287.985553,12.696537,0.242989,12.229778,0.607951
3573171287.995553,12.697454,0.239948,12.231036,0.605702
3573171288.005554,12.698365,0.236905,12.232291,0.603449
3573171288.015554,12.699270,0.233860,12.233541,0.601192
3573171288.025555,12.700169,0.230812,12.234787,0.598932
3573171288.035554,12.701063,0.227761,12.236029,0.596668
3573171288.045554,12.701951,0.224708,12.237267,0.594400
3573171288.055555,12.702833,0.221653,12.238500,0.592129
3573171288.065556,12.703709,0.218595,12.239730,0.589854
3573171288.075557,12.704580,0.215535,12.240955,0.587575
3573171288.085557,12.705445,0.212472,12.242176,0.585293
3573171288.095557,12.706304,0.209408,12.243393,0.583006
3573171288.105556,12.707158,0.206340,12.244606,0.580717
3573171288.115552,12.708005,0.203271,12.245815,0.578423
3573171288.125558,12.708847,0.200199,12.247019,0.576126
3573171288.135557,12.709683,0.197124,12.248219,0.573826
3573171288.145558,12.710514,0.194048,12.249415,0.571522
3573171288.155558,12.711339,0.190969,12.250607,0.569214
3573171288.165559,12.712158,0.187887,12.251794,0.566903
3573171288.175560,12.712971,0.184804,12.252978,0.564588
3573171288.185560,12.713778,0.181718,12.254157,0.562269
3573171288.195560,12.714580,0.178630,12.255332,0.559947
3573171288.205559,12.715376,0.175540,12.256502,0.557622
3573171288.215556,12.716166,0.172448,12.257669,0.555293
3573171288.225561,12.716951,0.169353,12.258831,0.552961
3573171288.235561,12.717729,0.166256,12.259989,0.550625
3573171288.245561,12.718502,0.163157,12.261142,0.548286
3573171288.255561,12.719270,0.160056,12.262292,0.545943
3573171288.265561,12.720031,0.156953,12.263437,0.543597
3573171288.275562,12.720787,0.153848,12.264578,0.541248
3573171288.285563,12.721537,0.150741,12.265714,0.538895
3573171288.295563,12.722281,0.147631,12.266847,0.536539
3573171288.305563,12.723020,0.144519,12.267975,0.534179
3573171288.315563,12.723753,0.141406,12.269099,0.531816
3573171288.325563,12.724480,0.138290,12.270218,0.529450
3573171288.335564,12.725201,0.135173,12.271334,0.527081
3573171288.345564,12.725917,0.132053,12.272445,0.524708
3573171288.355565,12.726627,0.128931,12.273551,0.522332
3573171288.365565,12.727331,0.125807,12.274654,0.519952
3573171288.375566,12.728029,0.122682,12.275752,0.517570
3573171288.385566,12.728722,0.119554,12.276846,0.515184
3573171288.395566,12.729409,0.116425,12.277935,0.512794
3573171288.405567,12.730090,0.113293,12.279021,0.510402
3573171288.415562,12.730766,0.110160,12.280102,0.508007
3573171288.425567,12.731435,0.107024,12.281178,0.505608
3573171288.435567,12.732099,0.103887,12.282251,0.503206
3573171288.445568,12.732758,0.100748,12.283319,0.500801
3573171288.455567,12.733410,0.097607,12.284382,0.498393
3573171288.465568,12.734057,0.094464,12.285442,0.495981
3573171288.475566,12.734698,0.091320,12.286497,0.493567
3573171288.485569,12.735334,0.088173,12.287547,0.491149
3573171288.495569,12.735963,0.085025,12.288594,0.488728
3573171288.505569,12.736587,0.081875,12.289636,0.486305
3573171288.515568,12.737205,0.078723,12.290674,0.483878
3573171288.525570,12.737818,0.075570,12.291707,0.481448
3573171288.535570,12.738425,0.072415,12.292736,0.479015
3573171288.545569,12.739026,0.069258,12.293761,0.476579
3573171288.555571,12.739621,0.066099,12.294781,0.474140
3573171288.565569,12.740211,0.062939,12.295797,0.471698
3573171288.575572,12.740795,0.059776,12.296809,0.469253
3573171288.585571,12.741373,0.056613,12.297816,0.466805
3573171288.595572,12.741946,0.053447,12.298819,0.464354
3573171288.605573,12.742512,0.050280,12.299818,0.461901
3573171288.615572,12.743074,0.047112,12.300812,0.459444
3573171288.625573,12.743629,0.043941,12.301802,0.456984
3573171288.635573,12.744179,0.040769,12.302787,0.454522
3573171288.645574,12.744723,0.037596,12.303768,0.452056
3573171288.655573,12.745261,0.034421,12.304745,0.449588
3573171288.665575,12.745794,0.031244,12.305718,0.447117
3573171288.675574,12.746321,0.028066,12.306686,0.444643
3573171288.685575,12.746842,0.024886,12.307649,0.442166
3573171288.695575,12.747358,0.021705,12.308608,0.439686
3573171288.705576,12.747867,0.018522,12.309563,0.437204
3573171288.715571,12.748372,0.015338,12.310514,0.434718
3573171288.725574,12.748870,0.012153,12.311460,0.432230
3573171288.735576,12.749363,0.008966,12.312401,0.429740
3573171288.745575,12.749850,0.005777,12.313339,0.427246
3573171288.755576,12.750332,0.002587,12.314272,0.424750
3573171288.765575,12.750807,-0.000604,12.315200,0.422251
3573171288.775577,12.751278,-0.003797,12.316124,0.419749
3573171288.785577,12.751742,-0.006991,12.317044,0.417244
3573171288.795578,12.752201,-0.010187,12.317959,0.414737
3573171288.805578,12.752654,-0.013384,12.318870,0.412227
3573171288.815576,12.753101,-0.016582,12.319777,0.409715
3573171288.825579,12.753543,-0.019782,12.320679,0.407200
3573171288.835579,12.753979,-0.022983,12.321576,0.404682
3573171288.845580,12.754410,-0.026185,12.322470,0.402162
3573171288.855580,12.754835,-0.029389,12.323358,0.399639
3573171288.865579,12.755254,-0.032593,12.324243,0.397113
3573171288.875580,12.755667,-0.035799,12.325123,0.394585
3573171288.885581,12.756075,-0.039007,12.325998,0.392054
3573171288.895581,12.756478,-0.042215,12.326870,0.389521
3573171288.905581,12.756874,-0.045425,12.327736,0.386985
3573171288.915577,12.757265,-0.048636,12.328599,0.384447
3573171288.925582,12.757650,-0.051848,12.329456,0.381906
3573171288.935583,12.758030,-0.055062,12.330310,0.379363
3573171288.945582,12.758404,-0.058276,12.331159,0.376817
3573171288.955582,12.758772,-0.061492,12.332003,0.374268
3573171288.965583,12.759135,-0.064709,12.332844,0.371718
3573171288.975583,12.759492,-0.067927,12.333679,0.369164
3573171288.985584,12.759844,-0.071146,12.334511,0.366609
3573171288.995584,12.760190,-0.074366,12.335337,0.364051
3573171289.005584,12.760530,-0.077587,12.336160,0.361490
3573171289.015584,12.760865,-0.080809,12.336978,0.358927
3573171289.025585,12.761194,-0.084033,12.337791,0.356362
3573171289.035585,12.761517,-0.087257,12.338600,0.353794
3573171289.045586,12.761835,-0.090483,12.339405,0.351224
3573171289.055586,12.762148,-0.093709,12.340205,0.348652
3573171289.065584,12.762454,-0.096937,12.341001,0.346077
3573171289.075586,12.762755,-0.100165,12.341792,0.343501
3573171289.085587,12.763051,-0.103394,12.342579,0.340921
3573171289.095587,12.763341,-0.106625,12.343361,0.338340
3573171289.105587,12.763625,-0.109856,12.344139,0.335756
3573171289.115584,12.763904,-0.113089,12.344912,0.333170
3573171289.125588,12.764177,-0.116322,12.345681,0.330581
3573171289.135588,12.764444,-0.119556,12.346446,0.327991
3573171289.145588,12.764706,-0.122791,12.347206,0.325398
3573171289.155588,12.764963,-0.126027,12.347962,0.322803
3573171289.165589,12.765214,-0.129263,12.348713,0.320206
3573171289.175590,12.765459,-0.132501,12.349460,0.317606
3573171289.185589,12.765699,-0.135740,12.350202,0.315004
3573171289.195590,12.765933,-0.138979,12.350940,0.312401
3573171289.205590,12.766161,-0.142219,12.351673,0.309795
3573171289.215586,12.766384,-0.145460,12.352402,0.307187
3573171289.225591,12.766602,-0.148701,12.353126,0.304577
3573171289.235592,12.766814,-0.151944,12.353846,0.301964
3573171289.245591,12.767020,-0.155187,12.354561,0.299350
3573171289.255592,12.767221,-0.158431,12.355272,0.296733
3573171289.265593,12.767417,-0.161676,12.355979,0.294115
3573171289.275592,12.767606,-0.164921,12.356681,0.291494
3573171289.285593,12.767791,-0.168167,12.357379,0.288872
3573171289.295592,12.767969,-0.171414,12.358072,0.286247
3573171289.305593,12.768143,-0.174662,12.358760,0.283620
3573171289.315593,12.768310,-0.177910,12.359445,0.280991
3573171289.325593,12.768473,-0.181159,12.360124,0.278361
3573171289.335594,12.768629,-0.184408,12.360799,0.275728
3573171289.345594,12.768781,-0.187658,12.361470,0.273093
3573171289.355595,12.768926,-0.190909,12.362136,0.270457
3573171289.365594,12.769066,-0.194160,12.362798,0.267818
3573171289.375595,12.769201,-0.197412,12.363456,0.265178
3573171289.385595,12.769330,-0.200665,12.364108,0.262535
3573171289.395596,12.769454,-0.203918,12.364757,0.259891
3573171289.405597,12.769572,-0.207171,12.365401,0.257245
3573171289.415592,12.769685,-0.210426,12.366040,0.254596
3573171289.425597,12.769792,-0.213680,12.366675,0.251946
3573171289.435597,12.769894,-0.216935,12.367306,0.249295
3573171289.445598,12.769991,-0.220191,12.367932,0.246641
3573171289.455598,12.770082,-0.223447,12.368553,0.243985
3573171289.465598,12.770167,-0.226704,12.369170,0.241328
3573171289.475597,12.770247,-0.229961,12.369783,0.238669
