Absolute Time,x_in,y_in,x_hat,y_hat
3573172510.711946,2.921667,2.901460,2.868994,2.824283
3573172510.721946,2.921743,2.901388,2.869103,2.824300
3573172510.731947,2.921819,2.901314,2.869211,2.824315
3573172510.741947,2.921895,2.901239,2.869319,2.824329
3573172510.751947,2.921970,2.901162,2.869427,2.824342
3573172510.761948,2.922044,2.901084,2.869534,2.824353
3573172510.771947,2.922118,2.901004,2.869640,2.824362
3573172510.781946,2.922191,2.900922,2.869746,2.824370
3573172510.791948,2.922263,2.900839,2.869852,2.824377
3573172510.801949,2.922335,2.900755,2.869957,2.824382
3573172510.811949,2.922406,2.900668,2.870062,2.824386
3573172510.821949,2.922477,2.900580,2.870166,2.824388
3573172510.831950,2.922547,2.900491,2.870270,2.824389
3573172510.841949,2.922616,2.900400,2.870373,2.824389
3573172510.851950,2.922685,2.900307,2.870475,2.824387
3573172510.861951,2.922753,2.900213,2.870578,2.824383
3573172510.871951,2.922820,2.900117,2.870679,2.824378
3573172510.881949,2.922887,2.900020,2.870780,2.824372
3573172510.891950,2.922953,2.899921,2.870881,2.824364
3573172510.901951,2.923019,2.899820,2.870981,2.824355
3573172510.911952,2.923084,2.899718,2.871081,2.824344
3573172510.921952,2.923148,2.899614,2.871180,2.824332
3573172510.931952,2.923212,2.899509,2.871278,2.824319
3573172510.941953,2.923275,2.899402,2.871376,2.824304
3573172510.951952,2.923337,2.899294,2.871474,2.824288
3573172510.961951,2.923399,2.899183,2.871571,2.824270
3573172510.971953,2.923460,2.899072,2.871667,2.824251
3573172510.981954,2.923520,2.898959,2.871763,2.824230
3573172510.991954,2.923580,2.898844,2.871859,2.824208
3573172511.001953,2.923639,2.898727,2.871954,2.824184
3573172511.011955,2.923697,2.898609,2.872048,2.824159
3573172511.021955,2.923755,2.898490,2.872142,2.824132
3573172511.031956,2.923812,2.898369,2.872235,2.824105
3573172511.041955,2.923868,2.898246,2.872328,2.824075
3573172511.051956,2.923924,2.898121,2.872420,2.824044
3573172511.061956,2.923979,2.897995,2.872511,2.824012
3573172511.071956,2.924033,2.897868,2.872602,2.823978
3573172511.081956,2.924087,2.897739,2.872693,2.823943
3573172511.091957,2.924140,2.897608,2.872783,2.823907
3573172511.101957,2.924192,2.897476,2.872872,2.823868
3573172511.111958,2.924244,2.897342,2.872961,2.823829
3573172511.121958,2.924295,2.897207,2.873049,2.823788
3573172511.131958,2.924345,2.897070,2.873137,2.823746
3573172511.141958,2.924395,2.896931,2.873224,2.823702
3573172511.151958,2.924443,2.896791,2.873311,2.823656
3573172511.161960,2.924492,2.896649,2.873397,2.823610
3573172511.171959,2.924539,2.896506,2.873482,2.823561
3573172511.181960,2.924586,2.896361,2.873567,2.823512
3573172511.191960,2.924632,2.896214,2.873651,2.823461
3573172511.201960,2.924677,2.896066,2.873735,2.823408
3573172511.211961,2.924722,2.895917,2.873818,2.823354
3573172511.221961,2.924766,2.895765,2.873901,2.823299
3573172511.231960,2.924809,2.895612,2.873983,2.823242
3573172511.241961,2.924852,2.895458,2.874064,2.823183
3573172511.251962,2.924894,2.895302,2.874145,2.823124
3573172511.261961,2.924935,2.895144,2.874225,2.823062
3573172511.271963,2.924975,2.894985,2.874304,2.823000
3573172511.281963,2.925015,2.894824,2.874383,2.822935
3573172511.291963,2.925054,2.894662,2.874462,2.822870
3573172511.301963,2.925092,2.894498,2.874539,2.822803
3573172511.311963,2.925130,2.894333,2.874617,2.822734
3573172511.321963,2.925166,2.894166,2.874693,2.822664
3573172511.331964,2.925203,2.893997,2.874769,2.822593
3573172511.341964,2.925238,2.893827,2.874844,2.822520
3573172511.351964,2.925273,2.893655,2.874919,2.822445
3573172511.361965,2.925306,2.893481,2.874993,2.822370
3573172511.371964,2.925340,2.893306,2.875067,2.822292
3573172511.381965,2.925372,2.893130,2.875139,2.822214
3573172511.391965,2.925404,2.892952,2.875212,2.822134
3573172511.401967,2.925435,2.892772,2.875283,2.822052
3573172511.411966,2.925465,2.892591,2.875354,2.821969
3573172511.421967,2.925494,2.892408,2.875424,2.821884
3573172511.431966,2.925523,2.892223,2.875494,2.821798
3573172511.441966,2.925551,2.892037,2.875563,2.821711
3573172511.451968,2.925578,2.891850,2.875632,2.821622
3573172511.461968,2.925604,2.891660,2.875699,2.821532
3573172511.471968,2.925630,2.891470,2.875767,2.821440
3573172511.481967,2.925655,2.891277,2.875833,2.821347
3573172511.491968,2.925679,2.891083,2.875899,2.821252
3573172511.501968,2.925703,2.890888,2.875964,2.821156
3573172511.511969,2.925725,2.890691,2.876029,2.821058
3573172511.521970,2.925747,2.890492,2.876093,2.820959
3573172511.531970,2.925768,2.890292,2.876156,2.820858
3573172511.541970,2.925789,2.890090,2.876219,2.820756
3573172511.551971,2.925808,2.889886,2.876281,2.820653
3573172511.561971,2.925827,2.889681,2.876342,2.820548
3573172511.571971,2.925845,2.889475,2.876402,2.820442
3573172511.581971,2.925862,2.889267,2.876462,2.820334
3573172511.591972,2.925879,2.889057,2.876522,2.820225
3573172511.601972,2.925894,2.888846,2.876580,2.820114
3573172511.611973,2.925909,2.888633,2.876638,2.820002
3573172511.621972,2.925923,2.888418,2.876696,2.819888
3573172511.631973,2.925937,2.888202,2.876752,2.819773
3573172511.641973,2.925949,2.887985,2.876808,2.819656
3573172511.651973,2.925961,2.887766,2.876863,2.819538
3573172511.661974,2.925972,2.887545,2.876918,2.819419
3573172511.671974,2.925982,2.887323,2.876972,2.819298
3573172511.681973,2.925992,2.887099,2.877025,2.819175
3573172511.691975,2.926000,2.886873,2.877078,2.819052
3573172511.701975,2.926008,2.886646,2.877129,2.818926
3573172511.711976,2.926015,2.886418,2.877181,2.818800
3573172511.721976,2.926021,2.886187,2.877231,2.818671
3573172511.731976,2.926026,2.885956,2.877281,2.818542
3573172511.741976,2.926031,2.885722,2.877330,2.818410
3573172511.751976,2.926035,2.885487,2.877378,2.818278
3573172511.761976,2.926038,2.885251,2.877426,2.818144
3573172511.771976,2.926040,2.885013,2.877473,2.818008
3573172511.781975,2.926041,2.884773,2.877519,2.817871
3573172511.791977,2.926042,2.884532,2.877565,2.817733
3573172511.801977,2.926041,2.884289,2.877609,2.817593
3573172511.811978,2.926040,2.884045,2.877653,2.817452
3573172511.821979,2.926038,2.883799,2.877697,2.817309
3573172511.831979,2.926036,2.883552,2.877740,2.817165
3573172511.841979,2.926032,2.883303,2.877781,2.817019
3573172511.851979,2.926028,2.883052,2.877823,2.816872
3573172511.861979,2.926022,2.882800,2.877863,2.816723
3573172511.871980,2.926016,2.882547,2.877903,2.816573
3573172511.881980,2.926009,2.882291,2.877942,2.816421
3573172511.891982,2.926002,2.882034,2.877980,2.816268
3573172511.901981,2.925993,2.881776,2.878018,2.816114
3573172511.911981,2.925984,2.881516,2.878055,2.815958
3573172511.921981,2.925973,2.881255,2.878091,2.815801
3573172511.931982,2.925962,2.880992,2.878127,2.815642
3573172511.941982,2.925950,2.880727,2.878161,2.815481
3573172511.951983,2.925938,2.880461,2.878195,2.815320
3573172511.961983,2.925924,2.880193,2.878228,2.815157
3573172511.971982,2.925910,2.879924,2.878261,2.814992
3573172511.981982,2.925894,2.879653,2.878293,2.814826
3573172511.991983,2.925878,2.879380,2.878324,2.814658
3573172512.001984,2.925861,2.879106,2.878354,2.814489
3573172512.011983,2.925843,2.878831,2.878383,2.814319
3573172512.021985,2.925825,2.878554,2.878412,2.814147
3573172512.031985,2.925805,2.878275,2.878440,2.813973
3573172512.041985,2.925785,2.877995,2.878467,2.813798
3573172512.051986,2.925763,2.877713,2.878493,2.813622
3573172512.061986,2.925741,2.877430,2.878519,2.813444
3573172512.071986,2.925718,2.877145,2.878544,2.813265
3573172512.081985,2.925694,2.876858,2.878568,2.813084
3573172512.091986,2.925669,2.876570,2.878592,2.812902
3573172512.101986,2.925644,2.876281,2.878614,2.812719
3573172512.111988,2.925617,2.875989,2.878636,2.812534
3573172512.121987,2.925590,2.875697,2.878657,2.812347
3573172512.131988,2.925562,2.875403,2.878677,2.812159
3573172512.141988,2.925533,2.875107,2.878697,2.811970
3573172512.151989,2.925503,2.874809,2.878716,2.811779
3573172512.161988,2.925472,2.874511,2.878734,2.811587
3573172512.171988,2.925440,2.874210,2.878751,2.811393
3573172512.181989,2.925407,2.873908,2.878767,2.811198
3573172512.191989,2.925374,2.873605,2.878783,2.811001
3573172512.201989,2.925339,2.873300,2.878798,2.810803
3573172512.211990,2.925304,2.872993,2.878812,2.810603
3573172512.221990,2.925268,2.872685,2.878825,2.810402
3573172512.231990,2.925231,2.872375,2.878837,2.810200
3573172512.241990,2.925193,2.872064,2.878849,2.809996
3573172512.251991,2.925154,2.871751,2.878860,2.809790
3573172512.261991,2.925114,2.871437,2.878870,2.809583
3573172512.271992,2.925074,2.871121,2.878879,2.809375
3573172512.281991,2.925032,2.870803,2.878888,2.809165
3573172512.291992,2.924990,2.870484,2.878895,2.808954
3573172512.301992,2.924946,2.870164,2.878902,2.808742
3573172512.311993,2.924902,2.869842,2.878908,2.808527
3573172512.321993,2.924857,2.869518,2.878914,2.808312
3573172512.331994,2.924811,2.869193,2.878918,2.808095
3573172512.341993,2.924764,2.868866,2.878922,2.807876
3573172512.351994,2.924716,2.868538,2.878924,2.807657
3573172512.361994,2.924667,2.868208,2.878926,2.807435
3573172512.371994,2.924618,2.867877,2.878928,2.807212
3573172512.381993,2.924567,2.867544,2.878928,2.806988
3573172512.391995,2.924515,2.867209,2.878927,2.806762
3573172512.401996,2.924463,2.866874,2.878926,2.806535
3573172512.411996,2.924410,2.866536,2.878924,2.806307
3573172512.421995,2.924355,2.866197,2.878921,2.806077
3573172512.431996,2.924300,2.865857,2.878917,2.805845
3573172512.441998,2.924244,2.865514,2.878913,2.805612
3573172512.451997,2.924187,2.865171,2.878907,2.805378
3573172512.461996,2.924129,2.864826,2.878901,2.805142
3573172512.471998,2.924070,2.864479,2.878894,2.804905
3573172512.481997,2.924010,2.864131,2.878886,2.804666
3573172512.491998,2.923949,2.863781,2.878877,2.804426
3573172512.501998,2.923888,2.863430,2.878868,2.804184
3573172512.511999,2.923825,2.863077,2.878857,2.803941
3573172512.521998,2.923762,2.862723,2.878846,2.803696
3573172512.531999,2.923697,2.862367,2.878834,2.803451
3573172512.542000,2.923632,2.862010,2.878821,2.803203
3573172512.551999,2.923565,2.861651,2.878807,2.802954
3573172512.562000,2.923498,2.861290,2.878792,2.802704
3573172512.572000,2.923430,2.860928,2.878776,2.802452
3573172512.582000,2.923360,2.860565,2.878760,2.802199
3573172512.592001,2.923290,2.860200,2.878743,2.801944
3573172512.602002,2.923219,2.859833,2.878725,2.801688
3573172512.612002,2.923147,2.859465,2.878706,2.801431
3573172512.622002,2.923074,2.859096,2.878686,2.801172
3573172512.632002,2.923000,2.858725,2.878665,2.800912
3573172512.642002,2.922925,2.858352,2.878643,2.800650
3573172512.652002,2.922849,2.857978,2.878621,2.800386
3573172512.662003,2.922773,2.857602,2.878598,2.800122
3573172512.672016,2.922695,2.857225,2.878574,2.799856
3573172512.682017,2.922616,2.856846,2.878548,2.799588
3573172512.692016,2.922536,2.856466,2.878523,2.799319
3573172512.702017,2.922456,2.856085,2.878496,2.799049
3573172512.712018,2.922374,2.855701,2.878468,2.798777
3573172512.722018,2.922291,2.855317,2.878439,2.798503
3573172512.732018,2.922208,2.854930,2.878410,2.798229
3573172512.742019,2.922123,2.854543,2.878380,2.797952
3573172512.752018,2.922038,2.854153,2.878349,2.797675
3573172512.762019,2.921951,2.853763,2.878316,2.797396
3573172512.772019,2.921864,2.853370,2.878283,2.797115
3573172512.782020,2.921776,2.852977,2.878250,2.796833
3573172512.792019,2.921686,2.852581,2.878215,2.796550
3573172512.802020,2.921596,2.852185,2.878179,2.796265
3573172512.812021,2.921504,2.851786,2.878143,2.795979
3573172512.822020,2.921412,2.851386,2.878105,2.795691
3573172512.832021,2.921319,2.850985,2.878067,2.795402
3573172512.842022,2.921225,2.850582,2.878028,2.795111
3573172512.852021,2.921129,2.850178,2.877988,2.794819
3573172512.862022,2.921033,2.849772,2.877947,2.794526
3573172512.872021,2.920936,2.849365,2.877905,2.794231
3573172512.882023,2.920838,2.848956,2.877862,2.793935
3573172512.892022,2.920738,2.848546,2.877818,2.793637
3573172512.902022,2.920638,2.848134,2.877773,2.793338
3573172512.912023,2.920537,2.847721,2.877728,2.793037
3573172512.922023,2.920435,2.847306,2.877681,2.792735
3573172512.932024,2.920332,2.846890,2.877634,2.792432
3573172512.942024,2.920227,2.846472,2.877586,2.792127
3573172512.952024,2.920122,2.846052,2.877536,2.791821
3573172512.962025,2.920016,2.845632,2.877486,2.791513
3573172512.972025,2.919909,2.845209,2.877435,2.791204
3573172512.982023,2.919801,2.844786,2.877383,2.790893
3573172512.992025,2.919692,2.844360,2.877330,2.790581
3573172513.002026,2.919581,2.843934,2.877277,2.790268
3573172513.012026,2.919470,2.843505,2.877222,2.789953
3573172513.022027,2.919358,2.843076,2.877166,2.789637
3573172513.032026,2.919245,2.842645,2.877110,2.789319
3573172513.042026,2.919131,2.842212,2.877052,2.789000
3573172513.052026,2.919016,2.841778,2.876994,2.788680
3573172513.062027,2.918899,2.841342,2.876934,2.788358
3573172513.072027,2.918782,2.840905,2.876874,2.788034
3573172513.082028,2.918664,2.840466,2.876813,2.787710
3573172513.092027,2.918545,2.840026,2.876751,2.787383
3573172513.102028,2.918424,2.839585,2.876688,2.787056
3573172513.112029,2.918303,2.839142,2.876623,2.786727
3573172513.122029,2.918181,2.838697,2.876559,2.786396
3573172513.132029,2.918057,2.838251,2.876493,2.786065
3573172513.142029,2.917933,2.837803,2.876426,2.785731
3573172513.152030,2.917808,2.837355,2.876358,2.785397
3573172513.162030,2.917681,2.836904,2.876289,2.785060
3573172513.172030,2.917554,2.836452,2.876219,2.784723
3573172513.182029,2.917425,2.835999,2.876149,2.784384
3573172513.192031,2.917296,2.835544,2.876077,2.784044
3573172513.202031,2.917165,2.835088,2.876004,2.783702
3573172513.212032,2.917034,2.834630,2.875931,2.783359
3573172513.222031,2.916901,2.834171,2.875856,2.783014
3573172513.232032,2.916768,2.833710,2.875781,2.782668
3573172513.242033,2.916633,2.833248,2.875705,2.782321
3573172513.252033,2.916497,2.832784,2.875627,2.781972
3573172513.262033,2.916361,2.832319,2.875549,2.781622
3573172513.272034,2.916223,2.831852,2.875470,2.781270
3573172513.282032,2.916084,2.831384,2.875389,2.780917
3573172513.292034,2.915944,2.830915,2.875308,2.780563
3573172513.302034,2.915803,2.830444,2.875226,2.780207
3573172513.312034,2.915661,2.829971,2.875143,2.779849
3573172513.322035,2.915519,2.829498,2.875059,2.779491
3573172513.332035,2.915375,2.829022,2.874974,2.779131
3573172513.342035,2.915230,2.828545,2.874888,2.778769
3573172513.352035,2.915083,2.828067,2.874801,2.778406
3573172513.362036,2.914936,2.827588,2.874713,2.778042
3573172513.372035,2.914788,2.827106,2.874624,2.777676
3573172513.382036,2.914639,2.826624,2.874534,2.777309
3573172513.392035,2.914489,2.826140,2.874443,2.776941
3573172513.402035,2.914337,2.825654,2.874351,2.776571
3573172513.412037,2.914185,2.825167,2.874258,2.776200
3573172513.422037,2.914031,2.824679,2.874164,2.775827
3573172513.432037,2.913877,2.824189,2.874069,2.775453
3573172513.442038,2.913721,2.823698,2.873973,2.775077
3573172513.452039,2.913565,2.823205,2.873876,2.774701
3573172513.462038,2.913407,2.822711,2.873778,2.774322
3573172513.472039,2.913248,2.822215,2.873680,2.773943
3573172513.482040,2.913088,2.821718,2.873580,2.773562
3573172513.492038,2.912928,2.821220,2.873479,2.773179
3573172513.502039,2.912766,2.820720,2.873377,2.772795
3573172513.512039,2.912603,2.820218,2.873274,2.772410
3573172513.522039,2.912439,2.819716,2.873171,2.772023
3573172513.532040,2.912273,2.819211,2.873066,2.771635
3573172513.542040,2.912107,2.818706,2.872960,2.771246
3573172513.552040,2.911940,2.818199,2.872853,2.770855
3573172513.562041,2.911772,2.817690,2.872745,2.770463
3573172513.572041,2.911602,2.817180,2.872637,2.770069
3573172513.582040,2.911432,2.816669,2.872527,2.769674
3573172513.592041,2.911260,2.816156,2.872416,2.769278
3573172513.602041,2.911088,2.815642,2.872304,2.768880
3573172513.612042,2.910914,2.815126,2.872191,2.768481
3573172513.622043,2.910739,2.814609,2.872077,2.768081
3573172513.632042,2.910563,2.814090,2.871962,2.767679
3573172513.642043,2.910386,2.813571,2.871847,2.767276
3573172513.652043,2.910208,2.813049,2.871730,2.766871
3573172513.662044,2.910029,2.812526,2.871612,2.766465
3573172513.672044,2.909849,2.812002,2.871493,2.766058
3573172513.682045,2.909668,2.811477,2.871373,2.765649
3573172513.692044,2.909485,2.810950,2.871252,2.765239
3573172513.702044,2.909302,2.810421,2.871130,2.764827
3573172513.712044,2.909117,2.809891,2.871007,2.764414
3573172513.722044,2.908932,2.809360,2.870883,2.764000
3573172513.732045,2.908745,2.808827,2.870758,2.763584
3573172513.742044,2.908557,2.808293,2.870632,2.763167
3573172513.752045,2.908368,2.807758,2.870505,2.762749
3573172513.762046,2.908178,2.807221,2.870377,2.762329
3573172513.772045,2.907987,2.806682,2.870247,2.761908
3573172513.782046,2.907795,2.806143,2.870117,2.761485
3573172513.792047,2.907602,2.805602,2.869986,2.761062
3573172513.802048,2.907407,2.805059,2.869854,2.760636
3573172513.812049,2.907212,2.804515,2.869720,2.760210
3573172513.822049,2.907015,2.803970,2.869586,2.759782
3573172513.832048,2.906818,2.803423,2.869451,2.759352
3573172513.842048,2.906619,2.802875,2.869314,2.758922
3573172513.852049,2.906419,2.802325,2.869177,2.758489
3573172513.862050,2.906218,2.801774,2.869038,2.758056
3573172513.872049,2.906016,2.801222,2.868899,2.757621
3573172513.882049,2.905813,2.800668,2.868758,2.757185
3573172513.892048,2.905608,2.800113,2.868617,2.756747
3573172513.902049,2.905403,2.799557,2.868474,2.756309
3573172513.912051,2.905196,2.798999,2.868330,2.755868
3573172513.922051,2.904989,2.798440,2.868186,2.755427
3573172513.932050,2.904780,2.797879,2.868040,2.754984
3573172513.942051,2.904570,2.797317,2.867893,2.754539
3573172513.952052,2.904359,2.796754,2.867745,2.754094
3573172513.962051,2.904147,2.796189,2.867596,2.753647
3573172513.972052,2.903934,2.795623,2.867446,2.753198
3573172513.982051,2.903720,2.795055,2.867295,2.752748
3573172513.992053,2.903504,2.794486,2.867143,2.752297
3573172514.002053,2.903288,2.793916,2.866990,2.751845
3573172514.012053,2.903070,2.793344,2.866836,2.751391
3573172514.022052,2.902852,2.792771,2.866680,2.750936
3573172514.032053,2.902632,2.792196,2.866524,2.750479
3573172514.042053,2.902411,2.791621,2.866366,2.750022
3573172514.052054,2.902189,2.791043,2.866208,2.749562
3573172514.062054,2.901965,2.790465,2.866048,2.749102
3573172514.072054,2.901741,2.789885,2.865888,2.748640
3573172514.082052,2.901516,2.789304,2.865726,2.748177
3573172514.092056,2.901289,2.788721,2.865563,2.747712
3573172514.102056,2.901061,2.788137,2.865400,2.747246
3573172514.112056,2.900832,2.787551,2.865235,2.746779
3573172514.122057,2.900602,2.786965,2.865069,2.746310
3573172514.132056,2.900371,2.786377,2.864902,2.745840
3573172514.142056,2.900139,2.785787,2.864734,2.745369
3573172514.152057,2.899906,2.785196,2.864565,2.744896
3573172514.162056,2.899671,2.784604,2.864394,2.744423
3573172514.172057,2.899436,2.784010,2.864223,2.743947
3573172514.182057,2.899199,2.783416,2.864051,2.743471
3573172514.192057,2.898961,2.782819,2.863877,2.742993
3573172514.202057,2.898722,2.782222,2.863703,2.742513
3573172514.212059,2.898482,2.781623,2.863527,2.742033
3573172514.222058,2.898241,2.781022,2.863350,2.741551
3573172514.232060,2.897998,2.780421,2.863173,2.741067
3573172514.242061,2.897755,2.779818,2.862994,2.740583
3573172514.252060,2.897510,2.779213,2.862814,2.740097
3573172514.262059,2.897264,2.778608,2.862633,2.739610
3573172514.272062,2.897017,2.778001,2.862451,2.739121
3573172514.282062,2.896769,2.777392,2.862267,2.738631
3573172514.292061,2.896520,2.776782,2.862083,2.738140
3573172514.302061,2.896269,2.776171,2.861898,2.737647
3573172514.312061,2.896018,2.775559,2.861711,2.737153
3573172514.322063,2.895765,2.774945,2.861524,2.736658
3573172514.332061,2.895511,2.774330,2.861335,2.736162
3573172514.342062,2.895256,2.773714,2.861145,2.735664
3573172514.352062,2.895000,2.773096,2.860954,2.735165
3573172514.362062,2.894743,2.772477,2.860762,2.734664
3573172514.372062,2.894484,2.771857,2.860569,2.734162
3573172514.382062,2.894225,2.771235,2.860375,2.733659
3573172514.392060,2.893964,2.770612,2.860180,2.733155
3573172514.402061,2.893702,2.769987,2.859984,2.732649
3573172514.412065,2.893439,2.769362,2.859786,2.732142
3573172514.422065,2.893175,2.768735,2.859588,2.731634
3573172514.432065,2.892910,2.768106,2.859388,2.731124
3573172514.442063,2.892643,2.767477,2.859187,2.730613
3573172514.452065,2.892376,2.766846,2.858985,2.730101
3573172514.462065,2.892107,2.766213,2.858782,2.729587
3573172514.472067,2.891837,2.765580,2.858578,2.729072
3573172514.482065,2.891566,2.764945,2.858373,2.728556
3573172514.492067,2.891293,2.764309,2.858167,2.728039
3573172514.502066,2.891020,2.763671,2.857959,2.727520
3573172514.512068,2.890745,2.763032,2.857751,2.727000
3573172514.522068,2.890470,2.762392,2.857541,2.726478
3573172514.532068,2.890193,2.761751,2.857331,2.725956
3573172514.542070,2.889915,2.761108,2.857119,2.725432
3573172514.552069,2.889636,2.760464,2.856906,2.724906
3573172514.562068,2.889355,2.759819,2.856692,2.724380
3573172514.572069,2.889074,2.759172,2.856477,2.723852
3573172514.582069,2.888791,2.758524,2.856260,2.723323
3573172514.592067,2.888507,2.757875,2.856043,2.722792
3573172514.602071,2.888222,2.757224,2.855824,2.722260
3573172514.612070,2.887936,2.756572,2.855605,2.721727
3573172514.622071,2.887648,2.755919,2.855384,2.721193
3573172514.632071,2.887360,2.755265,2.855162,2.720657
3573172514.642071,2.887070,2.754609,2.854939,2.720120
3573172514.652072,2.886779,2.753952,2.854715,2.719582
3573172514.662074,2.886487,2.753294,2.854490,2.719043
3573172514.672073,2.886194,2.752634,2.854263,2.718502
3573172514.682072,2.885900,2.751973,2.854036,2.717960
3573172514.692073,2.885604,2.751311,2.853807,2.717416
3573172514.702073,2.885307,2.750648,2.853577,2.716872
3573172514.712075,2.885009,2.749983,2.853346,2.716326
3573172514.722075,2.884710,2.749317,2.853114,2.715779
3573172514.732074,2.884410,2.748650,2.852881,2.715230
3573172514.742075,2.884109,2.747981,2.852647,2.714681
3573172514.752075,2.883806,2.747311,2.852411,2.714130
3573172514.762076,2.883502,2.746640,2.852175,2.713577
3573172514.772072,2.883197,2.745968,2.851937,2.713024
3573172514.782074,2.882891,2.745294,2.851698,2.712469
3573172514.792075,2.882584,2.744619,2.851458,2.711913
3573172514.802077,2.882275,2.743943,2.851217,2.711356
3573172514.812076,2.881966,2.743266,2.850975,2.710797
3573172514.822075,2.881655,2.742587,2.850732,2.710237
3573172514.832076,2.881343,2.741907,2.850487,2.709676
3573172514.842075,2.881030,2.741226,2.850241,2.709113
3573172514.852077,2.880715,2.740543,2.849995,2.708550
3573172514.862076,2.880400,2.739860,2.849747,2.707985
3573172514.872077,2.880083,2.739175,2.849498,2.707419
3573172514.882077,2.879765,2.738489,2.849247,2.706851
3573172514.892075,2.879446,2.737801,2.848996,2.706282
3573172514.902078,2.879125,2.737112,2.848744,2.705712
3573172514.912077,2.878804,2.736422,2.848490,2.705141
3573172514.922077,2.878481,2.735731,2.848235,2.704569
3573172514.932077,2.878157,2.735039,2.847979,2.703995
3573172514.942078,2.877832,2.734345,2.847722,2.703420
3573172514.952078,2.877506,2.733650,2.847464,2.702844
3573172514.962079,2.877179,2.732954,2.847204,2.702266
3573172514.972079,2.876850,2.732256,2.846944,2.701687
3573172514.982078,2.876520,2.731558,2.846682,2.701107
3573172514.992080,2.876189,2.730858,2.846419,2.700526
3573172515.002079,2.875857,2.730157,2.846155,2.699944
3573172515.012081,2.875524,2.729454,2.845890,2.699360
3573172515.022079,2.875189,2.728751,2.845624,2.698775
3573172515.032080,2.874853,2.728046,2.845356,2.698189
3573172515.042080,2.874516,2.727340,2.845088,2.697601
3573172515.052080,2.874178,2.726632,2.844818,2.697013
3573172515.062080,2.873839,2.725924,2.844547,2.696423
3573172515.072081,2.873498,2.725214,2.844275,2.695832
3573172515.082079,2.873157,2.724503,2.844002,2.695239
3573172515.092080,2.872814,2.723791,2.843727,2.694646
3573172515.102080,2.872469,2.723077,2.843452,2.694051
3573172515.112082,2.872124,2.722363,2.843175,2.693455
3573172515.122080,2.871778,2.721647,2.842897,2.692857
3573172515.132082,2.871430,2.720930,2.842618,2.692259
3573172515.142083,2.871081,2.720212,2.842338,2.691659
3573172515.152083,2.870731,2.719492,2.842057,2.691058
3573172515.162082,2.870379,2.718771,2.841774,2.690456
3573172515.172083,2.870027,2.718050,2.841490,2.689852
3573172515.182083,2.869673,2.717326,2.841205,2.689248
3573172515.192083,2.869318,2.716602,2.840919,2.688642
3573172515.202083,2.868962,2.715877,2.840632,2.688035
3573172515.212082,2.868605,2.715150,2.840344,2.687426
3573172515.222082,2.868246,2.714422,2.840054,2.686817
3573172515.232083,2.867887,2.713693,2.839764,2.686206
3573172515.242083,2.867526,2.712962,2.839472,2.685594
3573172515.252083,2.867164,2.712231,2.839179,2.684981
3573172515.262083,2.866800,2.711498,2.838884,2.684366
3573172515.272085,2.866436,2.710764,2.838589,2.683751
3573172515.282083,2.866070,2.710029,2.838293,2.683134
3573172515.292083,2.865703,2.709293,2.837995,2.682516
3573172515.302084,2.865335,2.708556,2.837696,2.681896
3573172515.312083,2.864965,2.707817,2.837396,2.681276
3573172515.322083,2.864595,2.707077,2.837095,2.680654
3573172515.332083,2.864223,2.706336,2.836792,2.680031
3573172515.342083,2.863850,2.705594,2.836488,2.679407
3573172515.352083,2.863476,2.704850,2.836184,2.678782
3573172515.362083,2.863100,2.704106,2.835878,2.678156
3573172515.372083,2.862724,2.703360,2.835571,2.677528
3573172515.382083,2.862346,2.702613,2.835262,2.676899
3573172515.392082,2.861967,2.701865,2.834953,2.676269
3573172515.402082,2.861587,2.701116,2.834642,2.675638
3573172515.412082,2.861205,2.700365,2.834330,2.675005
3573172515.422085,2.860823,2.699614,2.834017,2.674372
3573172515.432084,2.860439,2.698861,2.833703,2.673737
3573172515.442083,2.860054,2.698107,2.833388,2.673101
3573172515.452085,2.859667,2.697352,2.833071,2.672463
3573172515.462086,2.859280,2.696596,2.832753,2.671825
3573172515.472086,2.858891,2.695838,2.832434,2.671185
3573172515.482087,2.858501,2.695080,2.832114,2.670545
3573172515.492087,2.858110,2.694320,2.831793,2.669903
3573172515.502088,2.857718,2.693559,2.831470,2.669260
3573172515.512086,2.857324,2.692797,2.831147,2.668615
3573172515.522085,2.856929,2.692034,2.830822,2.667970
3573172515.532086,2.856533,2.691270,2.830496,2.667323
3573172515.542087,2.856136,2.690504,2.830168,2.666675
3573172515.552086,2.855737,2.689738,2.829840,2.666026
3573172515.562088,2.855338,2.688970,2.829510,2.665376
3573172515.572088,2.854937,2.688201,2.829179,2.664725
3573172515.582087,2.854535,2.687431,2.828847,2.664072
3573172515.592088,2.854131,2.686660,2.828514,2.663418
3573172515.602088,2.853727,2.685887,2.828180,2.662763
3573172515.612088,2.853321,2.685114,2.827844,2.662107
3573172515.622088,2.852914,2.684339,2.827507,2.661450
3573172515.632089,2.852506,2.683564,2.827169,2.660792
3573172515.642088,2.852097,2.682787,2.826830,2.660132
3573172515.652090,2.851686,2.682009,2.826490,2.659471
3573172515.662090,2.851274,2.681230,2.826148,2.658810
3573172515.672090,2.850861,2.680449,2.825805,2.658147
3573172515.682089,2.850447,2.679668,2.825462,2.657482
3573172515.692091,2.850031,2.678886,2.825116,2.656817
