PosXRight,PosYRight,Absolute Time
0.711356,1.000000,3568884939.087090
0.628864,1.000000,3568884939.097093
0.577319,1.000000,3568884939.107093
0.556688,1.000000,3568884939.117093
0.453597,1.000000,3568884939.127092
0.453597,1.000000,3568884939.137094
0.391736,1.000000,3568884939.147093
0.309275,1.000000,3568884939.157094
0.309275,1.000000,3568884939.167094
0.237098,1.000000,3568884939.177094
0.237098,1.000000,3568884939.187095
0.175237,1.000000,3568884939.197096
0.092776,1.000000,3568884939.207097
0.092776,1.000000,3568884939.217098
0.000000,1.000000,3568884939.227097
-0.082492,1.000000,3568884939.237098
-0.216529,1.000000,3568884939.247097
-0.216529,1.000000,3568884939.257098
-0.309305,1.000000,3568884939.267098
-0.371166,1.000000,3568884939.277100
-0.371166,1.000000,3568884939.287099
-0.412397,1.000000,3568884939.297101
-0.484573,1.000000,3568884939.307101
-0.546434,1.000000,3568884939.317101
-0.608295,1.000000,3568884939.327102
-0.670125,1.000000,3568884939.337102
-0.721702,1.000000,3568884939.347102
-0.773247,1.000000,3568884939.357102
-0.835078,1.000000,3568884939.367102
-0.876339,1.000000,3568884939.377102
-0.917570,1.000000,3568884939.387102
-0.958800,1.000000,3568884939.397104
-0.958800,0.958769,3568884939.407104
-0.989746,0.958769,3568884939.417103
-0.989746,0.938169,3568884939.427104
-1.000000,0.938169,3568884939.437104
-1.000000,0.896908,3568884939.447103
-1.000000,0.845363,3568884939.457106
-1.000000,0.845363,3568884939.467103
-1.000000,0.814447,3568884939.477103
-1.000000,0.814447,3568884939.487104
-1.000000,0.783502,3568884939.497105
-1.000000,0.762902,3568884939.507106
-1.000000,0.711356,3568884939.517106
-1.000000,0.659810,3568884939.527105
-1.000000,0.639180,3568884939.537106
-1.000000,0.546403,3568884939.547106
-1.000000,0.515458,3568884939.557107
-1.000000,0.443312,3568884939.567108
-1.000000,0.402051,3568884939.577108
-1.000000,0.350505,3568884939.587106
-1.000000,0.257729,3568884939.597108
-1.000000,0.195868,3568884939.607108
-1.000000,0.103092,3568884939.617109
-1.000000,0.000000,3568884939.627110
-1.000000,0.000000,3568884939.637110
-1.000000,0.000000,3568884939.647110
-1.000000,-0.051576,3568884939.657110
-1.000000,-0.051576,3568884939.667109
-1.000000,-0.144353,3568884939.677111
-1.000000,-0.144353,3568884939.687109
-1.000000,-0.216529,3568884939.697112
-1.000000,-0.288675,3568884939.707111
-1.000000,-0.340220,3568884939.717112
-1.000000,-0.391766,3568884939.727112
-1.000000,-0.463942,3568884939.737112
-1.000000,-0.515488,3568884939.747113
-1.000000,-0.525803,3568884939.757114
-1.000000,-0.536119,3568884939.767114
-1.000000,-0.546434,3568884939.777114
-1.000000,-0.546434,3568884939.787114
-1.000000,-0.546434,3568884939.797114
-1.000000,-0.536119,3568884939.807115
-1.000000,-0.546434,3568884939.817116
-1.000000,-0.546434,3568884939.827116
-1.000000,-0.546434,3568884939.837116
-1.000000,-0.536119,3568884939.847116
-1.000000,-0.505173,3568884939.857116
-1.000000,-0.474258,3568884939.867116
-1.000000,-0.433027,3568884939.877118
-1.000000,-0.381481,3568884939.887116
-1.000000,-0.360851,3568884939.897119
-1.000000,-0.350536,3568884939.907116
-1.000000,-0.340220,3568884939.917119
-1.000000,-0.329936,3568884939.927118
-1.000000,-0.309305,3568884939.937119
-0.917570,-0.309305,3568884939.947119
-0.804163,-0.309305,3568884939.957119
-0.804163,-0.298990,3568884939.967120
-0.711386,-0.298990,3568884939.977120
-0.711386,-0.247444,3568884939.987118
-0.587664,-0.247444,3568884939.997121
-0.587664,-0.206214,3568884940.007121
-0.402081,-0.206214,3568884940.017122
-0.402081,-0.144353,3568884940.027121
-0.206214,-0.144353,3568884940.037123
-0.206214,-0.051576,3568884940.047122
0.000000,-0.051576,3568884940.057122
0.000000,0.000000,3568884940.067124
0.000000,0.000000,3568884940.077123
0.000000,0.000000,3568884940.087123
0.000000,0.000000,3568884940.097125
0.000000,0.000000,3568884940.107124
0.000000,0.000000,3568884940.117125
0.000000,0.000000,3568884940.127125
0.000000,0.000000,3568884940.137125
0.000000,0.000000,3568884940.147125
0.000000,0.000000,3568884940.157126
0.000000,0.000000,3568884940.167127
0.000000,0.000000,3568884940.177126
0.000000,0.000000,3568884940.187126
0.000000,0.000000,3568884940.197126
0.000000,0.000000,3568884940.207128
0.000000,0.000000,3568884940.217128
0.000000,0.000000,3568884940.227128
0.000000,0.000000,3568884940.237131
0.000000,0.000000,3568884940.247128
0.000000,0.000000,3568884940.257128
0.000000,0.000000,3568884940.267129
0.000000,0.000000,3568884940.277129
0.000000,0.000000,3568884940.287128
0.000000,0.000000,3568884940.297131
0.000000,0.000000,3568884940.307131
0.000000,0.000000,3568884940.317132
0.000000,0.000000,3568884940.327132
0.000000,0.000000,3568884940.337132
0.000000,0.000000,3568884940.347132
0.000000,0.000000,3568884940.357133
0.000000,0.000000,3568884940.367132
0.000000,0.000000,3568884940.377132
0.000000,0.000000,3568884940.387133
0.000000,0.000000,3568884940.397134
0.000000,0.000000,3568884940.407134
0.000000,0.000000,3568884940.417134
0.000000,0.000000,3568884940.427134
0.000000,0.000000,3568884940.437134
0.000000,0.000000,3568884940.447135
0.000000,0.000000,3568884940.457136
0.000000,0.000000,3568884940.467135
0.000000,0.000000,3568884940.477136
0.000000,0.000000,3568884940.487135
0.000000,0.000000,3568884940.497136
0.000000,0.000000,3568884940.507136
0.000000,0.000000,3568884940.517137
0.000000,0.000000,3568884940.527138
0.000000,0.000000,3568884940.537138
0.000000,0.000000,3568884940.547138
0.000000,0.000000,3568884940.557138
0.000000,0.000000,3568884940.567139
0.000000,0.000000,3568884940.577139
0.000000,0.000000,3568884940.587138
0.000000,0.000000,3568884940.597139
0.000000,0.000000,3568884940.607140
0.000000,0.000000,3568884940.617140
