Absolute Time,psi_out,u_hat,u_true
3570169258.283939,0.000000,NaN,0.000891
3570169258.293939,0.000000,NaN,0.000890
3570169258.303940,0.000000,NaN,0.000890
3570169258.313941,0.000000,NaN,0.000890
3570169258.323938,0.000000,NaN,0.000889
3570169258.333941,0.000000,NaN,0.000889
3570169258.343940,0.000000,NaN,0.000889
3570169258.353940,0.000000,NaN,0.000888
3570169258.363942,0.000000,NaN,0.000888
3570169258.373942,0.000000,NaN,0.000888
3570169258.383942,0.000000,NaN,0.000887
3570169258.393942,0.000000,NaN,0.000887
3570169258.403943,0.000000,NaN,0.000887
3570169258.413943,0.000000,NaN,0.000886
3570169258.423942,0.000000,NaN,0.000886
3570169258.433943,0.000000,NaN,0.000886
3570169258.443943,0.000000,NaN,0.000885
3570169258.453944,0.000000,NaN,0.000885
3570169258.463944,0.000000,NaN,0.000885
3570169258.473945,0.000000,NaN,0.000884
3570169258.483945,0.000000,NaN,0.000884
3570169258.493945,0.000000,NaN,0.000884
3570169258.503945,0.000000,NaN,0.000883
3570169258.513947,0.000000,NaN,0.000883
3570169258.523944,0.000000,NaN,0.000882
3570169258.533947,0.000000,NaN,0.000882
3570169258.543946,0.000000,NaN,0.000882
3570169258.553947,0.000000,NaN,0.000881
3570169258.563947,0.000000,NaN,0.000881
3570169258.573947,0.000000,NaN,0.000881
3570169258.583948,0.000000,NaN,0.000880
3570169258.593948,0.000000,NaN,0.000880
3570169258.603948,0.000000,NaN,0.000880
3570169258.613950,0.000000,NaN,0.000879
3570169258.623947,0.000000,NaN,0.000879
3570169258.633949,0.000000,NaN,0.000879
3570169258.643949,0.000000,NaN,0.000878
3570169258.653950,0.000000,NaN,0.000878
3570169258.663949,0.000000,NaN,0.000878
3570169258.673951,0.000000,NaN,0.000877
3570169258.683950,0.000000,NaN,0.000877
3570169258.693951,0.000000,NaN,0.000877
3570169258.703951,0.000000,NaN,0.000876
3570169258.713951,0.000000,NaN,0.000876
3570169258.723950,0.000000,NaN,0.000876
3570169258.733953,0.000000,NaN,0.000875
3570169258.743952,0.000000,NaN,0.000875
3570169258.753953,0.000000,NaN,0.000875
3570169258.763953,0.000000,NaN,0.000874
3570169258.773952,0.000000,NaN,0.000874
