Absolute Time,u_hat,u_true,psi_error,psi_hat,psi_m
3571895077.999046,-0.484227,-0.309397,0.201882,2.605332,2.807214
3571895078.009046,-0.484216,-0.309400,0.199116,2.608098,2.807214
3571895078.019045,-0.484204,-0.309403,-0.557962,2.610838,2.052876
3571895078.029046,-0.484190,-0.309406,-0.560677,2.613553,2.052876
3571895078.039045,-0.484156,-0.309409,-0.555824,2.608700,2.052876
3571895078.049047,-0.484122,-0.309412,-0.550946,2.603822,2.052876
3571895078.059047,-0.484086,-0.309415,-0.546091,2.598967,2.052876
3571895078.069048,-0.484049,-0.309418,-0.541260,2.594136,2.052876
3571895078.079047,-0.484010,-0.309421,-0.536452,2.589328,2.052876
3571895078.089048,-0.483969,-0.309424,-0.531668,2.584544,2.052876
3571895078.099047,-0.483928,-0.309427,-0.526907,2.579783,2.052876
3571895078.109050,-0.483885,-0.309430,-0.522170,2.575046,2.052876
3571895078.119050,-0.483840,-0.309433,0.123629,2.570334,2.693963
3571895078.129051,-0.483795,-0.309436,0.128318,2.565645,2.693963
3571895078.139050,-0.483863,-0.309439,0.126571,2.567391,2.693963
3571895078.149048,-0.483930,-0.309442,0.124801,2.569162,2.693963
3571895078.159051,-0.483995,-0.309445,0.123047,2.570915,2.693963
3571895078.169051,-0.484057,-0.309448,0.121310,2.572653,2.693963
3571895078.179049,-0.484116,-0.309451,0.119590,2.574373,2.693963
3571895078.189051,-0.484172,-0.309454,0.117886,2.576077,2.693963
3571895078.199051,-0.484226,-0.309456,0.116198,2.577765,2.693963
3571895078.209051,-0.484277,-0.309459,0.114527,2.579436,2.693963
3571895078.219050,-0.484326,-0.309462,0.327159,2.581091,2.908251
3571895078.229053,-0.484372,-0.309465,0.325520,2.582731,2.908251
3571895078.239051,-0.484168,-0.309468,0.321754,2.586497,2.908251
3571895078.249052,-0.483962,-0.309471,0.318004,2.590247,2.908251
3571895078.259053,-0.483756,-0.309474,0.314283,2.593967,2.908251
3571895078.269053,-0.483550,-0.309477,0.310592,2.597659,2.908251
3571895078.279051,-0.483346,-0.309479,0.306930,2.601320,2.908251
3571895078.289053,-0.483142,-0.309482,0.303298,2.604953,2.908251
3571895078.299052,-0.482938,-0.309485,0.299694,2.608557,2.908251
3571895078.309053,-0.482736,-0.309488,0.296120,2.612131,2.908251
3571895078.319054,-0.482534,-0.309491,-0.019423,2.615677,2.596254
3571895078.329053,-0.482332,-0.309493,-0.022940,2.619193,2.596254
3571895078.339054,-0.482579,-0.309496,-0.023308,2.619562,2.596254
3571895078.349053,-0.482825,-0.309499,-0.023647,2.619901,2.596254
3571895078.359054,-0.483067,-0.309502,-0.023978,2.620232,2.596254
3571895078.369055,-0.483304,-0.309505,-0.024301,2.620554,2.596254
3571895078.379053,-0.483536,-0.309507,-0.024614,2.620868,2.596254
3571895078.389055,-0.483764,-0.309510,-0.024920,2.621174,2.596254
3571895078.399055,-0.483987,-0.309513,-0.025217,2.621471,2.596254
3571895078.409054,-0.484205,-0.309515,-0.025506,2.621760,2.596254
3571895078.419054,-0.484418,-0.309518,0.387174,2.622041,3.009214
3571895078.429057,-0.484628,-0.309521,0.386901,2.622313,3.009214
3571895078.439056,-0.484830,-0.309524,0.382506,2.626708,3.009214
3571895078.449057,-0.485030,-0.309526,0.378119,2.631095,3.009214
3571895078.459056,-0.485225,-0.309529,0.373766,2.635448,3.009214
3571895078.469056,-0.485416,-0.309532,0.369446,2.639768,3.009214
3571895078.479056,-0.485602,-0.309534,0.365159,2.644055,3.009214
3571895078.489056,-0.485785,-0.309537,0.360906,2.648308,3.009214
3571895078.499055,-0.485963,-0.309540,0.356686,2.652528,3.009214
3571895078.509057,-0.486137,-0.309542,0.352499,2.656715,3.009214
3571895078.519057,-0.486307,-0.309545,0.123293,2.660869,2.784162
3571895078.529057,-0.486473,-0.309548,0.119172,2.664990,2.784162
3571895078.539057,-0.486746,-0.309550,0.117334,2.666828,2.784162
3571895078.549058,-0.487015,-0.309553,0.115528,2.668634,2.784162
3571895078.559058,-0.487279,-0.309556,0.113741,2.670421,2.784162
3571895078.569058,-0.487538,-0.309558,0.111972,2.672190,2.784162
3571895078.579058,-0.487792,-0.309561,0.110221,2.673941,2.784162
3571895078.589058,-0.488041,-0.309563,0.108488,2.675674,2.784162
3571895078.599058,-0.488284,-0.309566,0.106773,2.677389,2.784162
3571895078.609060,-0.488523,-0.309568,0.105075,2.679087,2.784162
3571895078.619061,-0.488756,-0.309571,0.062682,2.680767,2.743449
3571895078.629060,-0.488985,-0.309574,0.061019,2.682430,2.743449
3571895078.639061,-0.488981,-0.309576,0.059781,2.683668,2.743449
3571895078.649063,-0.488973,-0.309579,0.058560,2.684889,2.743449
3571895078.659060,-0.488962,-0.309581,0.057353,2.686096,2.743449
3571895078.669062,-0.488950,-0.309584,0.056161,2.687288,2.743449
3571895078.679061,-0.488936,-0.309586,0.054984,2.688465,2.743449
3571895078.689062,-0.488920,-0.309589,0.053820,2.689629,2.743449
3571895078.699063,-0.488902,-0.309591,0.052671,2.690778,2.743449
3571895078.709061,-0.488882,-0.309594,0.051536,2.691913,2.743449
3571895078.719063,-0.488861,-0.309596,0.420217,2.693035,3.113252
3571895078.729064,-0.488838,-0.309599,0.419110,2.694142,3.113252
3571895078.739061,-0.489008,-0.309601,0.414318,2.698934,3.113252
3571895078.749063,-0.489177,-0.309604,0.409539,2.703712,3.113252
3571895078.759062,-0.489342,-0.309606,0.404798,2.708453,3.113252
3571895078.769063,-0.489503,-0.309609,0.400094,2.713157,3.113252
3571895078.779062,-0.489660,-0.309611,0.395428,2.717824,3.113252
3571895078.789063,-0.489813,-0.309614,0.390797,2.722454,3.113252
3571895078.799066,-0.489962,-0.309616,0.386204,2.727048,3.113252
3571895078.809066,-0.490108,-0.309618,0.381647,2.731605,3.113252
3571895078.819067,-0.490249,-0.309621,0.939588,2.736125,3.675713
3571895078.829065,-0.490386,-0.309623,0.935104,2.740609,3.675713
3571895078.839064,-0.490431,-0.309626,0.925032,2.750681,3.675713
3571895078.849064,-0.490473,-0.309628,0.914995,2.760718,3.675713
3571895078.859067,-0.490513,-0.309630,0.905030,2.770683,3.675713
3571895078.869067,-0.490550,-0.309633,0.895136,2.780577,3.675713
3571895078.879066,-0.490584,-0.309635,0.885312,2.790401,3.675713
3571895078.889067,-0.490617,-0.309638,0.875559,2.800154,3.675713
3571895078.899067,-0.490646,-0.309640,0.865876,2.809837,3.675713
3571895078.909068,-0.490673,-0.309642,0.856264,2.819449,3.675713
3571895078.919067,-0.490698,-0.309645,0.562810,2.828991,3.391801
3571895078.929069,-0.490721,-0.309647,0.553337,2.838463,3.391801
3571895078.939068,-0.490297,-0.309649,0.546774,2.845027,3.391801
3571895078.949068,-0.489871,-0.309652,0.540280,2.851521,3.391801
3571895078.959069,-0.489449,-0.309654,0.533838,2.857963,3.391801
3571895078.969069,-0.489029,-0.309656,0.527447,2.864354,3.391801
3571895078.979068,-0.488613,-0.309659,0.521107,2.870694,3.391801
3571895078.989069,-0.488200,-0.309661,0.514818,2.876983,3.391801
3571895078.999069,-0.487790,-0.309663,0.508580,2.883221,3.391801
3571895079.009069,-0.487382,-0.309665,0.502392,2.889409,3.391801
3571895079.019070,-0.486978,-0.309668,0.139129,2.895546,3.034675
3571895079.029070,-0.486577,-0.309670,0.133041,2.901634,3.034675
3571895079.039071,-0.486721,-0.309672,0.130575,2.904100,3.034675
3571895079.049071,-0.486868,-0.309674,0.128159,2.906516,3.034675
3571895079.059069,-0.487011,-0.309677,0.125770,2.908906,3.034675
3571895079.069072,-0.487150,-0.309679,0.123407,2.911268,3.034675
3571895079.079071,-0.487286,-0.309681,0.121071,2.913604,3.034675
3571895079.089070,-0.487418,-0.309683,0.118762,2.915913,3.034675
3571895079.099072,-0.487547,-0.309686,0.116479,2.918196,3.034675
3571895079.109073,-0.487671,-0.309688,0.114222,2.920453,3.034675
3571895079.119074,-0.487793,-0.309690,0.167509,2.922684,3.090193
3571895079.129074,-0.487911,-0.309692,0.165304,2.924889,3.090193
3571895079.139075,-0.488226,-0.309694,0.162569,2.927625,3.090193
3571895079.149073,-0.488539,-0.309697,0.159859,2.930334,3.090193
3571895079.159075,-0.488845,-0.309699,0.157178,2.933016,3.090193
3571895079.169076,-0.489146,-0.309701,0.154525,2.935668,3.090193
3571895079.179074,-0.489441,-0.309703,0.151901,2.938293,3.090193
3571895079.189077,-0.489731,-0.309705,0.149304,2.940889,3.090193
3571895079.199076,-0.490014,-0.309707,0.146735,2.943458,3.090193
3571895079.209075,-0.490293,-0.309710,0.144194,2.945999,3.090193
3571895079.219074,-0.490565,-0.309712,-0.018652,2.948512,2.929860
3571895079.229076,-0.490833,-0.309714,-0.021139,2.950999,2.929860
3571895079.239075,-0.490652,-0.309716,-0.021995,2.951854,2.929860
3571895079.249076,-0.490465,-0.309718,-0.022824,2.952683,2.929860
3571895079.259076,-0.490279,-0.309720,-0.023636,2.953496,2.929860
3571895079.269075,-0.490093,-0.309722,-0.024431,2.954291,2.929860
3571895079.279075,-0.489907,-0.309724,-0.025210,2.955070,2.929860
3571895079.289076,-0.489721,-0.309727,-0.025973,2.955833,2.929860
3571895079.299075,-0.489536,-0.309729,-0.026720,2.956580,2.929860
3571895079.309077,-0.489351,-0.309731,-0.027451,2.957311,2.929860
3571895079.319077,-0.489166,-0.309733,-0.025353,2.958027,2.932673
3571895079.329076,-0.488981,-0.309735,-0.026053,2.958727,2.932673
3571895079.339077,-0.488781,-0.309737,-0.026766,2.959439,2.932673
3571895079.349078,-0.488581,-0.309739,-0.027464,2.960137,2.932673
3571895079.359078,-0.488381,-0.309741,-0.028147,2.960820,2.932673
3571895079.369079,-0.488181,-0.309743,-0.028816,2.961489,2.932673
3571895079.379076,-0.487982,-0.309745,-0.029470,2.962144,2.932673
3571895079.389078,-0.487784,-0.309747,-0.030111,2.962784,2.932673
3571895079.399080,-0.487586,-0.309749,-0.030737,2.963411,2.932673
3571895079.409079,-0.487388,-0.309751,-0.031350,2.964023,2.932673
3571895079.419080,-0.487191,-0.309753,0.340746,2.964623,3.305369
3571895079.429080,-0.486994,-0.309755,0.340160,2.965208,3.305369
3571895079.439078,-0.487040,-0.309757,0.335861,2.969508,3.305369
3571895079.449079,-0.487086,-0.309759,0.331574,2.973794,3.305369
3571895079.459081,-0.487129,-0.309761,0.327325,2.978044,3.305369
3571895079.469079,-0.487170,-0.309763,0.323112,2.982257,3.305369
3571895079.479080,-0.487208,-0.309765,0.318936,2.986433,3.305369
3571895079.489080,-0.487244,-0.309767,0.314796,2.990573,3.305369
3571895079.499080,-0.487277,-0.309769,0.310692,2.994677,3.305369
3571895079.509080,-0.487308,-0.309771,0.306624,2.998745,3.305369
3571895079.519081,-0.487337,-0.309773,-0.323075,3.002777,2.679702
3571895079.529081,-0.487363,-0.309775,-0.327071,3.006773,2.679702
3571895079.539081,-0.487342,-0.309777,-0.324775,3.004477,2.679702
3571895079.549081,-0.487319,-0.309779,-0.322444,3.002146,2.679702
3571895079.559081,-0.487295,-0.309781,-0.320117,2.999819,2.679702
3571895079.569081,-0.487268,-0.309782,-0.317794,2.997496,2.679702
3571895079.579081,-0.487240,-0.309784,-0.315476,2.995178,2.679702
3571895079.589083,-0.487211,-0.309786,-0.313162,2.992865,2.679702
3571895079.599083,-0.487180,-0.309788,-0.310853,2.990556,2.679702
3571895079.609083,-0.487147,-0.309790,-0.308550,2.988252,2.679702
3571895079.619082,-0.487112,-0.309792,0.454713,2.985953,3.440666
3571895079.629083,-0.487076,-0.309794,0.457007,2.983659,3.440666
3571895079.639083,-0.487002,-0.309796,0.451685,2.988981,3.440666
3571895079.649085,-0.486929,-0.309798,0.446358,2.994308,3.440666
3571895079.659083,-0.486855,-0.309799,0.441073,2.999593,3.440666
3571895079.669083,-0.486780,-0.309801,0.435830,3.004836,3.440666
3571895079.679083,-0.486704,-0.309803,0.430629,3.010037,3.440666
3571895079.689083,-0.486627,-0.309805,0.425470,3.015196,3.440666
3571895079.699083,-0.486549,-0.309807,0.420352,3.020314,3.440666
3571895079.709084,-0.486470,-0.309809,0.415276,3.025390,3.440666
3571895079.719082,-0.486390,-0.309810,0.371908,3.030425,3.402333
3571895079.729083,-0.486309,-0.309812,0.366914,3.035419,3.402333
3571895079.739082,-0.486131,-0.309814,0.362344,3.039989,3.402333
3571895079.749083,-0.485952,-0.309816,0.357815,3.044518,3.402333
3571895079.759083,-0.485773,-0.309818,0.353324,3.049009,3.402333
3571895079.769083,-0.485595,-0.309819,0.348871,3.053462,3.402333
3571895079.779082,-0.485417,-0.309821,0.344456,3.057877,3.402333
3571895079.789083,-0.485239,-0.309823,0.340079,3.062254,3.402333
3571895079.799083,-0.485061,-0.309825,0.335739,3.066594,3.402333
3571895079.809083,-0.484884,-0.309827,0.331437,3.070896,3.402333
3571895079.819083,-0.484707,-0.309828,0.073576,3.075161,3.148737
3571895079.829083,-0.484530,-0.309830,0.069348,3.079390,3.148737
3571895079.839083,-0.484406,-0.309832,0.067692,3.081045,3.148737
3571895079.849083,-0.484282,-0.309834,0.066073,3.082664,3.148737
3571895079.859083,-0.484158,-0.309835,0.064475,3.084262,3.148737
3571895079.869083,-0.484033,-0.309837,0.062897,3.085841,3.148737
3571895079.879084,-0.483908,-0.309839,0.061339,3.087399,3.148737
3571895079.889083,-0.483783,-0.309841,0.059800,3.088937,3.148737
3571895079.899084,-0.483657,-0.309842,0.058282,3.090456,3.148737
3571895079.909082,-0.483531,-0.309844,0.056783,3.091955,3.148737
3571895079.919082,-0.483405,-0.309846,0.076333,3.093434,3.169767
3571895079.929083,-0.483278,-0.309847,0.074873,3.094895,3.169767
3571895079.939084,-0.483517,-0.309849,0.073221,3.096546,3.169767
3571895079.949084,-0.483755,-0.309851,0.071588,3.098179,3.169767
3571895079.959085,-0.483989,-0.309852,0.069975,3.099792,3.169767
3571895079.969086,-0.484217,-0.309854,0.068382,3.101386,3.169767
3571895079.979087,-0.484442,-0.309856,0.066808,3.102960,3.169767
3571895079.989087,-0.484661,-0.309857,0.065253,3.104515,3.169767
3571895079.999086,-0.484876,-0.309859,0.063717,3.106051,3.169767
3571895080.009084,-0.485086,-0.309861,0.062200,3.107567,3.169767
3571895080.019084,-0.485292,-0.309862,-0.003085,3.109066,3.105980
3571895080.029085,-0.485494,-0.309864,-0.004565,3.110545,3.105980
3571895080.039085,-0.485400,-0.309866,-0.005388,3.111368,3.105980
3571895080.049086,-0.485303,-0.309867,-0.006193,3.112173,3.105980
3571895080.059086,-0.485205,-0.309869,-0.006984,3.112964,3.105980
3571895080.069086,-0.485106,-0.309871,-0.007761,3.113741,3.105980
3571895080.079087,-0.485006,-0.309872,-0.008524,3.114504,3.105980
3571895080.089087,-0.484906,-0.309874,-0.009274,3.115254,3.105980
3571895080.099086,-0.484805,-0.309875,-0.010011,3.115991,3.105980
3571895080.109087,-0.484703,-0.309877,-0.010734,3.116714,3.105980
3571895080.119087,-0.484601,-0.309879,0.050136,3.117425,3.167561
3571895080.129087,-0.484498,-0.309880,0.049439,3.118122,3.167561
3571895080.139087,-0.484517,-0.309882,0.048138,3.119422,3.167561
3571895080.149088,-0.484536,-0.309883,0.046851,3.120710,3.167561
3571895080.159089,-0.484552,-0.309885,0.045580,3.121981,3.167561
3571895080.169090,-0.484567,-0.309887,0.044326,3.123235,3.167561
3571895080.179088,-0.484579,-0.309888,0.043089,3.124472,3.167561
3571895080.189090,-0.484589,-0.309890,0.041868,3.125693,3.167561
3571895080.199089,-0.484597,-0.309891,0.040663,3.126898,3.167561
3571895080.209089,-0.484603,-0.309893,0.039475,3.128086,3.167561
3571895080.219091,-0.484608,-0.309894,0.063713,3.129258,3.192972
3571895080.229091,-0.484610,-0.309896,0.062557,3.130415,3.192972
3571895080.239090,-0.484767,-0.309897,0.061162,3.131809,3.192972
3571895080.249091,-0.484922,-0.309899,0.059783,3.133188,3.192972
3571895080.259091,-0.485074,-0.309900,0.058422,3.134550,3.192972
3571895080.269091,-0.485221,-0.309902,0.057077,3.135894,3.192972
3571895080.279091,-0.485365,-0.309904,0.055750,3.137222,3.192972
3571895080.289094,-0.485506,-0.309905,0.054440,3.138532,3.192972
3571895080.299091,-0.485642,-0.309907,0.053146,3.139826,3.192972
3571895080.309092,-0.485775,-0.309908,0.051869,3.141102,3.192972
3571895080.319093,-0.485904,-0.309910,0.708901,3.142363,3.851263
3571895080.329094,-0.486030,-0.309911,0.707657,3.143607,3.851263
3571895080.339094,-0.486204,-0.309912,0.699846,3.151418,3.851263
3571895080.349095,-0.486377,-0.309914,0.692051,3.159212,3.851263
3571895080.359094,-0.486545,-0.309915,0.684314,3.166949,3.851263
3571895080.369094,-0.486710,-0.309917,0.676635,3.174629,3.851263
3571895080.379095,-0.486870,-0.309918,0.669013,3.182251,3.851263
3571895080.389095,-0.487027,-0.309920,0.661448,3.189816,3.851263
3571895080.399095,-0.487179,-0.309921,0.653940,3.197324,3.851263
3571895080.409097,-0.487328,-0.309923,0.646489,3.204775,3.851263
3571895080.419097,-0.487473,-0.309924,0.068792,3.212169,3.280961
3571895080.429098,-0.487614,-0.309926,0.061454,3.219507,3.280961
3571895080.439098,-0.487373,-0.309927,0.059876,3.221085,3.280961
3571895080.449098,-0.487128,-0.309928,0.058354,3.222607,3.280961
3571895080.459098,-0.486884,-0.309930,0.056852,3.224109,3.280961
3571895080.469100,-0.486640,-0.309931,0.055370,3.225591,3.280961
3571895080.479098,-0.486398,-0.309933,0.053907,3.227054,3.280961
3571895080.489099,-0.486157,-0.309934,0.052464,3.228497,3.280961
3571895080.499100,-0.485917,-0.309936,0.051040,3.229921,3.280961
3571895080.509099,-0.485677,-0.309937,0.049635,3.231326,3.280961
3571895080.519100,-0.485439,-0.309938,-0.774502,3.232712,2.458211
3571895080.529102,-0.485202,-0.309940,-0.775869,3.234080,2.458211
3571895080.539101,-0.485188,-0.309941,-0.768990,3.227201,2.458211
3571895080.549101,-0.485172,-0.309943,-0.762093,3.220303,2.458211
3571895080.559102,-0.485154,-0.309944,-0.755230,3.213441,2.458211
3571895080.569101,-0.485135,-0.309945,-0.748402,3.206612,2.458211
3571895080.579102,-0.485114,-0.309947,-0.741608,3.199819,2.458211
3571895080.589102,-0.485091,-0.309948,-0.734849,3.193060,2.458211
3571895080.599102,-0.485066,-0.309949,-0.728125,3.186336,2.458211
3571895080.609103,-0.485040,-0.309951,-0.721437,3.179647,2.458211
3571895080.619103,-0.485013,-0.309952,-0.275938,3.172994,2.897056
3571895080.629104,-0.484984,-0.309953,-0.269319,3.166376,2.897056
3571895080.639102,-0.484980,-0.309955,-0.267125,3.164181,2.897056
3571895080.649103,-0.484975,-0.309956,-0.264966,3.162022,2.897056
3571895080.659104,-0.484969,-0.309957,-0.262815,3.159871,2.897056
3571895080.669104,-0.484960,-0.309959,-0.260672,3.157728,2.897056
3571895080.679103,-0.484950,-0.309960,-0.258538,3.155594,2.897056
3571895080.689105,-0.484938,-0.309961,-0.256411,3.153467,2.897056
3571895080.699104,-0.484924,-0.309963,-0.254293,3.151349,2.897056
3571895080.709104,-0.484908,-0.309964,-0.252183,3.149239,2.897056
3571895080.719105,-0.484891,-0.309965,-0.524476,3.147138,2.622662
3571895080.729105,-0.484872,-0.309967,-0.522384,3.145045,2.622662
3571895080.739107,-0.484711,-0.309968,-0.517555,3.140217,2.622662
3571895080.749106,-0.484549,-0.309969,-0.512736,3.135398,2.622662
3571895080.759107,-0.484387,-0.309970,-0.507943,3.130605,2.622662
3571895080.769106,-0.484225,-0.309972,-0.503176,3.125837,2.622662
3571895080.779106,-0.484063,-0.309973,-0.498434,3.121096,2.622662
3571895080.789107,-0.483901,-0.309974,-0.493719,3.116381,2.622662
3571895080.799107,-0.483739,-0.309976,-0.489031,3.111693,2.622662
3571895080.809108,-0.483578,-0.309977,-0.484368,3.107030,2.622662
3571895080.819107,-0.483416,-0.309978,-0.247535,3.102394,2.854859
3571895080.829108,-0.483255,-0.309979,-0.242925,3.097784,2.854859
3571895080.839109,-0.483527,-0.309981,-0.240664,3.095523,2.854859
3571895080.849108,-0.483799,-0.309982,-0.238429,3.093288,2.854859
3571895080.859110,-0.484067,-0.309983,-0.236205,3.091065,2.854859
3571895080.869109,-0.484329,-0.309984,-0.233994,3.088853,2.854859
3571895080.879108,-0.484586,-0.309986,-0.231793,3.086652,2.854859
3571895080.889109,-0.484838,-0.309987,-0.229605,3.084464,2.854859
3571895080.899109,-0.485085,-0.309988,-0.227427,3.082287,2.854859
3571895080.909111,-0.485327,-0.309989,-0.225262,3.080121,2.854859
3571895080.919110,-0.485564,-0.309990,0.147245,3.077967,3.225213
3571895080.929111,-0.485796,-0.309992,0.149387,3.075826,3.225213
3571895080.939110,-0.485861,-0.309993,0.147814,3.077399,3.225213
3571895080.949111,-0.485923,-0.309994,0.146229,3.078984,3.225213
3571895080.959112,-0.485982,-0.309995,0.144655,3.080558,3.225213
3571895080.969111,-0.486038,-0.309996,0.143093,3.082120,3.225213
3571895080.979111,-0.486091,-0.309998,0.141542,3.083671,3.225213
3571895080.989112,-0.486142,-0.309999,0.140002,3.085211,3.225213
3571895080.999112,-0.486190,-0.310000,0.138474,3.086739,3.225213
3571895081.009113,-0.486236,-0.310001,0.136956,3.088256,3.225213
3571895081.019112,-0.486279,-0.310002,-0.117149,3.089762,2.972613
3571895081.029113,-0.486320,-0.310004,-0.118644,3.091257,2.972613
3571895081.039114,-0.486156,-0.310005,-0.117601,3.090214,2.972613
3571895081.049113,-0.485989,-0.310006,-0.116548,3.089160,2.972613
3571895081.059114,-0.485823,-0.310007,-0.115499,3.088112,2.972613
3571895081.069115,-0.485656,-0.310008,-0.114455,3.087068,2.972613
3571895081.079114,-0.485490,-0.310009,-0.113417,3.086030,2.972613
3571895081.089115,-0.485324,-0.310010,-0.112384,3.084997,2.972613
3571895081.099115,-0.485158,-0.310012,-0.111356,3.083969,2.972613
3571895081.109115,-0.484992,-0.310013,-0.110333,3.082946,2.972613
3571895081.119114,-0.484826,-0.310014,0.439583,3.081928,3.521512
3571895081.129116,-0.484660,-0.310015,0.440596,3.080916,3.521512
3571895081.139116,-0.484975,-0.310016,0.436114,3.085398,3.521512
3571895081.149117,-0.485290,-0.310017,0.431627,3.089885,3.521512
3571895081.159117,-0.485003,-0.310019,0.427169,3.094343,3.521512
3571895081.169116,-0.484710,-0.310021,0.422740,3.098771,3.521512
3571895081.179117,-0.484413,-0.309429,0.418341,3.103171,3.521512
3571895081.189118,-0.484112,-0.308838,0.413971,3.107541,3.521512
3571895081.199118,-0.483806,-0.308249,0.409630,3.111882,3.521512
3571895081.209119,-0.483497,-0.307662,0.405318,3.116194,3.521512
3571895081.219119,-0.483183,-0.307076,-0.161630,3.120477,2.958847
3571895081.229119,-0.482865,-0.306491,-0.165884,3.124731,2.958847
3571895081.239119,-0.482567,-0.305908,-0.164482,3.123329,2.958847
3571895081.249119,-0.482265,-0.305327,-0.163052,3.121899,2.958847
3571895081.259120,-0.481959,-0.304747,-0.161629,3.120475,2.958847
3571895081.269120,-0.481649,-0.304169,-0.160212,3.119059,2.958847
3571895081.279119,-0.481334,-0.303593,-0.158803,3.117650,2.958847
3571895081.289119,-0.481016,-0.303018,-0.157402,3.116249,2.958847
3571895081.299120,-0.480694,-0.302444,-0.156007,3.114854,2.958847
3571895081.309120,-0.480368,-0.301873,-0.154620,3.113467,2.958847
3571895081.319122,-0.480038,-0.301303,0.222834,3.112087,3.334921
3571895081.329122,-0.479704,-0.300734,0.224206,3.110715,3.334921
3571895081.339122,-0.479138,-0.300168,0.221811,3.113111,3.334921
3571895081.349123,-0.478569,-0.299603,0.219407,3.115514,3.334921
3571895081.359122,-0.477999,-0.299040,0.217021,3.117901,3.334921
3571895081.369123,-0.477428,-0.298478,0.214651,3.120271,3.334921
3571895081.379121,-0.476857,-0.297918,0.212297,3.122624,3.334921
3571895081.389123,-0.476285,-0.297360,0.209960,3.124962,3.334921
3571895081.399123,-0.475712,-0.296803,0.207639,3.127282,3.334921
3571895081.409124,-0.475138,-0.296248,0.205335,3.129587,3.334921
3571895081.419123,-0.474563,-0.295695,0.693422,3.131875,3.825297
3571895081.429123,-0.473988,-0.295144,0.691150,3.134147,3.825297
3571895081.439124,-0.473472,-0.294594,0.683991,3.141306,3.825297
3571895081.449124,-0.472954,-0.294046,0.676848,3.148449,3.825297
3571895081.459126,-0.472436,-0.293500,0.669752,3.155545,3.825297
3571895081.469125,-0.471916,-0.292956,0.662704,3.162593,3.825297
3571895081.479125,-0.471395,-0.292413,0.655704,3.169594,3.825297
3571895081.489127,-0.470872,-0.291872,0.648750,3.176547,3.825297
3571895081.499125,-0.470349,-0.291333,0.641844,3.183453,3.825297
3571895081.509127,-0.469824,-0.290796,0.634985,3.190312,3.825297
3571895081.519126,-0.469298,-0.290260,0.127593,3.197124,3.324718
3571895081.529126,-0.468771,-0.289727,0.120828,3.203889,3.324718
3571895081.539126,-0.467970,-0.289195,0.119116,3.205602,3.324718
3571895081.549127,-0.467168,-0.288664,0.117451,3.207267,3.324718
3571895081.559127,-0.466369,-0.288136,0.115801,3.208917,3.324718
3571895081.569128,-0.465572,-0.287609,0.114166,3.210552,3.324718
3571895081.579128,-0.464777,-0.287084,0.112547,3.212171,3.324718
3571895081.589128,-0.463984,-0.286561,0.110942,3.213775,3.324718
3571895081.599128,-0.463193,-0.286040,0.109353,3.215365,3.324718
3571895081.609130,-0.462405,-0.285521,0.107779,3.216939,3.324718
3571895081.619129,-0.461619,-0.285003,-0.073811,3.218498,3.144687
3571895081.629129,-0.460835,-0.284487,-0.075356,3.220043,3.144687
3571895081.639130,-0.460420,-0.283973,-0.075086,3.219772,3.144687
3571895081.649130,-0.460006,-0.283461,-0.074801,3.219487,3.144687
3571895081.659130,-0.459591,-0.282951,-0.074513,3.219200,3.144687
3571895081.669131,-0.459173,-0.282442,-0.074223,3.218910,3.144687
3571895081.679129,-0.458752,-0.281935,-0.073931,3.218618,3.144687
3571895081.689131,-0.458330,-0.281430,-0.073637,3.218324,3.144687
3571895081.699131,-0.457905,-0.280927,-0.073340,3.218027,3.144687
3571895081.709132,-0.457479,-0.280426,-0.073042,3.217729,3.144687
3571895081.719131,-0.457050,-0.279927,0.349725,3.217428,3.567154
3571895081.729131,-0.456620,-0.279429,0.350028,3.217125,3.567154
3571895081.739132,-0.455738,-0.278933,0.346108,3.221046,3.567154
3571895081.749133,-0.454854,-0.278439,0.342190,3.224964,3.567154
3571895081.759133,-0.453973,-0.277947,0.338300,3.228853,3.567154
3571895081.769133,-0.453096,-0.277457,0.334439,3.232714,3.567154
3571895081.779132,-0.452223,-0.276968,0.330607,3.236547,3.567154
3571895081.789133,-0.451353,-0.276481,0.326802,3.240351,3.567154
3571895081.799133,-0.450486,-0.275997,0.323027,3.244127,3.567154
3571895081.809134,-0.449623,-0.275513,0.319279,3.247875,3.567154
3571895081.819134,-0.448763,-0.275032,0.226571,3.251594,3.478165
3571895081.829134,-0.447907,-0.274553,0.222879,3.255285,3.478165
3571895081.839135,-0.447305,-0.274075,0.220106,3.258059,3.478165
3571895081.849135,-0.446707,-0.273599,0.217361,3.260804,3.478165
3571895081.859135,-0.446108,-0.273126,0.214637,3.263527,3.478165
3571895081.869135,-0.445511,-0.272653,0.211936,3.266228,3.478165
3571895081.879136,-0.444913,-0.272183,0.209257,3.268907,3.478165
3571895081.889137,-0.444316,-0.271715,0.206600,3.271564,3.478165
3571895081.899137,-0.443719,-0.271248,0.203965,3.274200,3.478165
3571895081.909137,-0.443122,-0.270783,0.201352,3.276813,3.478165
3571895081.919137,-0.442526,-0.270320,0.134156,3.279405,3.413561
3571895081.929137,-0.441930,-0.269859,0.131586,3.281975,3.413561
3571895081.939138,-0.441203,-0.269399,0.129683,3.283878,3.413561
