Absolute Time,u_hat,u_true,x_hat,x_m,x-error
3571895413.287930,0.369456,0.381805,-13.535528,-13.857678,-0.322150
3571895413.297931,0.369877,0.382155,-13.539555,-13.857678,-0.318123
3571895413.307930,0.370295,0.382505,-13.543544,-13.857678,-0.314134
3571895413.317931,0.370708,0.382853,-13.547495,-13.857678,-0.310182
3571895413.327931,0.371118,0.383202,-13.551409,-13.846476,-0.295067
3571895413.337932,0.371523,0.383550,-13.555286,-13.846476,-0.291190
3571895413.347932,0.371836,0.383898,-13.556454,-13.846476,-0.290022
3571895413.357932,0.372146,0.384245,-13.557582,-13.846476,-0.288894
3571895413.367933,0.372453,0.384592,-13.558699,-13.846476,-0.287777
3571895413.377932,0.372758,0.384938,-13.559805,-13.846476,-0.286671
3571895413.387931,0.373060,0.385284,-13.560901,-13.846476,-0.285576
3571895413.397933,0.373359,0.385629,-13.561985,-13.846476,-0.284491
3571895413.407933,0.373656,0.385974,-13.563060,-13.846476,-0.283416
3571895413.417933,0.373950,0.386319,-13.564124,-13.846476,-0.282352
3571895413.427934,0.374242,0.386663,-13.565178,-13.466724,0.098454
3571895413.437935,0.374531,0.387006,-13.566222,-13.466724,0.099497
3571895413.447935,0.374873,0.387350,-13.563881,-13.466724,0.097157
3571895413.457935,0.375213,0.387692,-13.561531,-13.466724,0.094807
3571895413.467936,0.375550,0.388035,-13.559204,-13.466724,0.092480
3571895413.477935,0.375883,0.388376,-13.556900,-13.466724,0.090176
3571895413.487935,0.376214,0.388718,-13.554619,-13.466724,0.087894
3571895413.497931,0.376541,0.389059,-13.552360,-13.466724,0.085635
3571895413.507936,0.376865,0.389399,-13.550123,-13.466724,0.083399
3571895413.517936,0.377186,0.389739,-13.547908,-13.466724,0.081184
3571895413.527936,0.377505,0.390079,-13.545716,-13.153064,0.392651
3571895413.537937,0.377820,0.390418,-13.543544,-13.153064,0.390480
3571895413.547937,0.377735,0.390757,-13.541636,-13.153064,0.388572
3571895413.557937,0.377649,0.391095,-13.539752,-13.153064,0.386688
3571895413.567939,0.377565,0.391433,-13.537886,-13.153064,0.384822
3571895413.577938,0.377482,0.391770,-13.536039,-13.153064,0.382975
3571895413.587938,0.377400,0.392107,-13.534211,-13.153064,0.381146
3571895413.597938,0.377321,0.392444,-13.532400,-13.153064,0.379335
3571895413.607938,0.377243,0.392780,-13.530607,-13.153064,0.377543
3571895413.617939,0.377167,0.393115,-13.528832,-13.153064,0.375767
3571895413.627940,0.377092,0.393450,-13.527074,-13.594697,-0.067623
3571895413.637939,0.377019,0.393785,-13.525333,-13.594697,-0.069364
3571895413.647940,0.377597,0.394119,-13.525824,-13.594697,-0.068873
3571895413.657939,0.378175,0.394453,-13.526332,-13.594697,-0.068365
3571895413.667941,0.378747,0.394786,-13.526836,-13.594697,-0.067861
3571895413.677940,0.379314,0.395119,-13.527334,-13.594697,-0.067363
3571895413.687940,0.379875,0.395451,-13.527828,-13.594697,-0.066869
3571895413.697939,0.380429,0.395783,-13.528317,-13.594697,-0.066380
3571895413.707942,0.380979,0.396115,-13.528802,-13.594697,-0.065895
3571895413.717942,0.381522,0.396446,-13.529281,-13.594697,-0.065416
3571895413.727942,0.382060,0.396777,-13.529756,-13.316608,0.213148
3571895413.737942,0.382592,0.397107,-13.530226,-13.316608,0.213618
3571895413.747942,0.383056,0.397436,-13.529369,-13.316608,0.212761
3571895413.757943,0.383515,0.397766,-13.528510,-13.316608,0.211902
3571895413.767944,0.383969,0.398094,-13.527659,-13.316608,0.211051
3571895413.777943,0.384419,0.398423,-13.526816,-13.316608,0.210208
3571895413.787942,0.384864,0.398751,-13.525983,-13.316608,0.209374
3571895413.797940,0.385304,0.399078,-13.525157,-13.316608,0.208549
3571895413.807945,0.385740,0.399405,-13.524340,-13.316608,0.207732
3571895413.817945,0.386171,0.399731,-13.523531,-13.316608,0.206922
3571895413.827944,0.386598,0.400058,-13.522729,-13.959675,-0.436945
3571895413.837946,0.387020,0.400383,-13.521936,-13.959675,-0.437739
3571895413.847945,0.387319,0.400708,-13.526257,-13.959675,-0.433418
3571895413.857945,0.387614,0.401033,-13.530583,-13.959675,-0.429091
3571895413.867946,0.387905,0.401357,-13.534868,-13.959675,-0.424806
3571895413.877946,0.388194,0.401681,-13.539111,-13.959675,-0.420564
3571895413.887946,0.388479,0.402004,-13.543313,-13.959675,-0.416362
3571895413.897945,0.388762,0.402327,-13.547473,-13.959675,-0.412202
3571895413.907946,0.389042,0.402649,-13.551593,-13.959675,-0.408082
3571895413.917948,0.389319,0.402971,-13.555672,-13.959675,-0.404003
3571895413.927947,0.389594,0.403293,-13.559711,-13.558004,0.001708
3571895413.937949,0.389865,0.403614,-13.563711,-13.558004,0.005708
3571895413.947947,0.390054,0.403935,-13.564211,-13.558004,0.006207
3571895413.957948,0.390239,0.404255,-13.564672,-13.558004,0.006668
3571895413.967949,0.390422,0.404574,-13.565128,-13.558004,0.007124
3571895413.977948,0.390604,0.404893,-13.565579,-13.558004,0.007576
3571895413.987949,0.390784,0.405212,-13.566025,-13.558004,0.008022
3571895413.997944,0.390963,0.405530,-13.566467,-13.558004,0.008463
3571895414.007949,0.391140,0.405848,-13.566904,-13.558004,0.008900
3571895414.017950,0.391315,0.406166,-13.567336,-13.558004,0.009332
3571895414.027950,0.391488,0.406482,-13.567764,-13.362152,0.205611
3571895414.037950,0.391660,0.406799,-13.568186,-13.362152,0.206034
3571895414.047950,0.391853,0.407115,-13.566012,-13.362152,0.203860
3571895414.057950,0.392045,0.407430,-13.563832,-13.362152,0.201680
3571895414.067951,0.392235,0.407745,-13.561673,-13.362152,0.199521
3571895414.077952,0.392423,0.408060,-13.559535,-13.362152,0.197382
3571895414.087951,0.392609,0.408374,-13.557416,-13.362152,0.195264
3571895414.097951,0.392794,0.408688,-13.555317,-13.362152,0.193165
3571895414.107951,0.392976,0.409001,-13.553239,-13.362152,0.191086
3571895414.117952,0.393157,0.409314,-13.551179,-13.362152,0.189027
3571895414.127952,0.393336,0.409626,-13.549140,-13.777256,-0.228116
3571895414.137953,0.393514,0.409938,-13.547119,-13.777256,-0.230137
3571895414.147954,0.393735,0.410249,-13.549795,-13.777256,-0.227461
3571895414.157954,0.393954,0.410560,-13.552490,-13.777256,-0.224766
3571895414.167954,0.394171,0.410870,-13.555158,-13.777256,-0.222097
3571895414.177954,0.394386,0.411180,-13.557801,-13.777256,-0.219455
3571895414.187953,0.394599,0.411490,-13.560417,-13.777256,-0.216839
3571895414.197956,0.394809,0.411798,-13.563007,-13.777256,-0.214248
3571895414.207954,0.395018,0.412107,-13.565572,-13.777256,-0.211684
3571895414.217955,0.395224,0.412415,-13.568111,-13.777256,-0.209144
3571895414.227956,0.395429,0.412723,-13.570625,-13.640147,-0.069521
3571895414.237956,0.395631,0.413030,-13.573115,-13.640147,-0.067032
3571895414.247956,0.395659,0.413336,-13.573589,-13.640147,-0.066558
3571895414.257956,0.395685,0.413643,-13.574038,-13.640147,-0.066108
3571895414.267956,0.395711,0.413948,-13.574483,-13.640147,-0.065664
3571895414.277957,0.395737,0.414253,-13.574922,-13.640147,-0.065224
3571895414.287956,0.395763,0.414558,-13.575357,-13.640147,-0.064790
3571895414.297954,0.395789,0.414863,-13.575787,-13.640147,-0.064360
3571895414.307958,0.395815,0.415166,-13.576212,-13.640147,-0.063935
3571895414.317956,0.395841,0.415470,-13.576633,-13.640147,-0.063514
3571895414.327958,0.395868,0.415773,-13.577049,-13.482385,0.094663
3571895414.337957,0.395894,0.416075,-13.577460,-13.482385,0.095075
3571895414.347959,0.396333,0.416377,-13.574862,-13.482385,0.092477
3571895414.357959,0.396773,0.416678,-13.572260,-13.482385,0.089875
3571895414.367958,0.397207,0.416979,-13.569682,-13.482385,0.087297
3571895414.377958,0.397637,0.417280,-13.567129,-13.482385,0.084743
3571895414.387958,0.398063,0.417580,-13.564599,-13.482385,0.082213
3571895414.397959,0.398483,0.417879,-13.562093,-13.482385,0.079707
3571895414.407960,0.398899,0.418178,-13.559610,-13.482385,0.077225
3571895414.417961,0.399310,0.418477,-13.557151,-13.482385,0.074765
3571895414.427960,0.399717,0.418775,-13.554715,-13.912780,-0.358065
3571895414.437961,0.400119,0.419073,-13.552302,-13.912780,-0.360478
3571895414.447962,0.400326,0.419370,-13.554118,-13.912780,-0.358662
3571895414.457961,0.400530,0.419667,-13.555956,-13.912780,-0.356824
3571895414.467961,0.400730,0.419963,-13.557777,-13.912780,-0.355003
3571895414.477962,0.400929,0.420258,-13.559581,-13.912780,-0.353199
3571895414.487961,0.401126,0.420554,-13.561366,-13.912780,-0.351414
3571895414.497962,0.401321,0.420848,-13.563134,-13.912780,-0.349646
3571895414.507962,0.401513,0.421143,-13.564885,-13.912780,-0.347894
3571895414.517963,0.401704,0.421437,-13.566620,-13.912780,-0.346160
3571895414.527964,0.401892,0.421730,-13.568337,-13.619119,-0.050782
3571895414.537963,0.402078,0.422023,-13.570038,-13.619119,-0.049081
3571895414.547963,0.402475,0.422315,-13.572057,-13.619119,-0.047062
3571895414.557964,0.402869,0.422607,-13.574061,-13.619119,-0.045057
3571895414.567965,0.403258,0.422898,-13.576047,-13.619119,-0.043072
3571895414.577964,0.403643,0.423189,-13.578013,-13.619119,-0.041105
3571895414.587964,0.404024,0.423479,-13.579961,-13.619119,-0.039157
3571895414.597964,0.404400,0.423769,-13.581891,-13.619119,-0.037228
3571895414.607965,0.404772,0.424059,-13.583802,-13.619119,-0.035317
3571895414.617966,0.405140,0.424348,-13.585694,-13.619119,-0.033424
3571895414.627966,0.405503,0.424636,-13.587569,-13.567815,0.019754
3571895414.637967,0.405863,0.424924,-13.589425,-13.567815,0.021611
3571895414.647966,0.406043,0.425212,-13.588285,-13.567815,0.020470
3571895414.657967,0.406220,0.425499,-13.587124,-13.567815,0.019310
3571895414.667967,0.406395,0.425785,-13.585975,-13.567815,0.018160
3571895414.677967,0.406568,0.426071,-13.584836,-13.567815,0.017021
3571895414.687967,0.406739,0.426357,-13.583708,-13.567815,0.015893
3571895414.697967,0.406908,0.426642,-13.582591,-13.567815,0.014776
3571895414.707968,0.407075,0.426926,-13.581484,-13.567815,0.013669
3571895414.717968,0.407240,0.427210,-13.580388,-13.567815,0.012573
3571895414.727968,0.407403,0.427494,-13.579302,-13.622651,-0.043348
3571895414.737969,0.407565,0.427777,-13.578227,-13.622651,-0.044423
3571895414.747970,0.407804,0.428059,-13.580117,-13.622651,-0.042533
3571895414.757969,0.408042,0.428341,-13.582018,-13.622651,-0.040633
3571895414.767969,0.408277,0.428623,-13.583901,-13.622651,-0.038750
3571895414.777970,0.408510,0.428904,-13.585765,-13.622651,-0.036886
3571895414.787969,0.408739,0.429184,-13.587611,-13.622651,-0.035039
3571895414.797969,0.408966,0.429464,-13.589439,-13.622651,-0.033211
3571895414.807971,0.409191,0.429744,-13.591250,-13.622651,-0.031401
3571895414.817971,0.409413,0.430023,-13.593042,-13.622651,-0.029609
3571895414.827971,0.409632,0.430301,-13.594817,-14.092793,-0.497976
3571895414.837972,0.409849,0.430579,-13.596574,-14.092793,-0.496219
3571895414.847970,0.410213,0.430857,-13.601373,-14.092793,-0.491420
3571895414.857972,0.410575,0.431134,-13.606154,-14.092793,-0.486639
3571895414.867972,0.410933,0.431410,-13.610888,-14.092793,-0.481905
3571895414.877972,0.411287,0.431686,-13.615577,-14.092793,-0.477217
3571895414.887972,0.411636,0.431962,-13.620219,-14.092793,-0.472574
3571895414.897972,0.411982,0.432237,-13.624815,-14.092793,-0.467978
3571895414.907973,0.412323,0.432511,-13.629367,-14.092793,-0.463426
3571895414.917974,0.412660,0.432785,-13.633874,-14.092793,-0.458919
3571895414.927974,0.412993,0.433059,-13.638337,-13.240310,0.398027
3571895414.937975,0.413323,0.433331,-13.642757,-13.240310,0.402447
3571895414.947974,0.413207,0.433604,-13.639346,-13.240310,0.399036
3571895414.957974,0.413088,0.433876,-13.635892,-13.240310,0.395582
3571895414.967975,0.412969,0.434147,-13.632471,-13.240310,0.392161
3571895414.977975,0.412852,0.434418,-13.629082,-13.240310,0.388773
3571895414.987975,0.412737,0.434688,-13.625726,-13.240310,0.385416
3571895414.997970,0.412622,0.434958,-13.622402,-13.240310,0.382092
3571895415.007976,0.412509,0.435227,-13.619109,-13.240310,0.378799
3571895415.017976,0.412397,0.435496,-13.615847,-13.240310,0.375537
3571895415.027975,0.412287,0.435764,-13.612616,-12.780592,0.832024
3571895415.037976,0.412177,0.436032,-13.609416,-12.780592,0.828824
3571895415.047977,0.413041,0.436299,-13.598827,-12.780592,0.818235
3571895415.057977,0.413904,0.436566,-13.588270,-12.780592,0.807677
3571895415.067978,0.414757,0.436832,-13.577812,-12.780592,0.797220
3571895415.077978,0.415600,0.437098,-13.567454,-12.780592,0.786862
3571895415.087977,0.416433,0.437363,-13.557195,-12.780592,0.776602
3571895415.097979,0.417256,0.437627,-13.547033,-12.780592,0.766441
3571895415.107979,0.418069,0.437892,-13.536969,-12.780592,0.756377
3571895415.117979,0.418872,0.438155,-13.527001,-12.780592,0.746409
3571895415.127979,0.419666,0.438418,-13.517129,-13.312233,0.204895
3571895415.137980,0.420450,0.438680,-13.507350,-13.312233,0.195117
3571895415.147980,0.420878,0.438942,-13.503104,-13.312233,0.190871
3571895415.157979,0.421298,0.439204,-13.498950,-13.312233,0.186717
3571895415.167981,0.421711,0.439464,-13.494837,-13.312233,0.182604
3571895415.177981,0.422120,0.439725,-13.490764,-13.312233,0.178531
3571895415.187979,0.422524,0.439984,-13.486730,-13.312233,0.174496
3571895415.197982,0.422922,0.440244,-13.482735,-13.312233,0.170501
3571895415.207981,0.423316,0.440502,-13.478778,-13.312233,0.166544
3571895415.217982,0.423704,0.440760,-13.474860,-13.312233,0.162626
3571895415.227982,0.424088,0.441018,-13.470979,-13.175605,0.295374
3571895415.237983,0.424467,0.441275,-13.467136,-13.175605,0.291531
3571895415.247982,0.424606,0.441531,-13.464786,-13.175605,0.289181
3571895415.257983,0.424741,0.441787,-13.462476,-13.175605,0.286871
3571895415.267983,0.424874,0.442043,-13.460188,-13.175605,0.284583
3571895415.277983,0.425006,0.442297,-13.457923,-13.175605,0.282318
3571895415.287982,0.425135,0.442552,-13.455680,-13.175605,0.280075
3571895415.297980,0.425263,0.442805,-13.453459,-13.175605,0.277854
3571895415.307984,0.425389,0.443058,-13.451260,-13.175605,0.275655
3571895415.317985,0.425513,0.443311,-13.449082,-13.175605,0.273477
3571895415.327985,0.425635,0.443563,-13.446925,-13.323332,0.123594
3571895415.337984,0.425755,0.443814,-13.444790,-13.323332,0.121458
3571895415.347985,0.425943,0.444065,-13.442205,-13.323332,0.118873
3571895415.357985,0.426129,0.444316,-13.439639,-13.323332,0.116307
3571895415.367986,0.426313,0.444565,-13.437099,-13.323332,0.113767
3571895415.377985,0.426494,0.444814,-13.434584,-13.323332,0.111252
3571895415.387984,0.426672,0.445063,-13.432093,-13.323332,0.108761
3571895415.397986,0.426848,0.445311,-13.429627,-13.323332,0.106295
3571895415.407987,0.427021,0.445558,-13.427185,-13.323332,0.103853
3571895415.417987,0.427192,0.445805,-13.424767,-13.323332,0.101435
3571895415.427987,0.427361,0.446052,-13.422373,-13.602794,-0.180421
3571895415.437988,0.427527,0.446297,-13.420002,-13.602794,-0.182792
3571895415.447988,0.427781,0.446542,-13.422205,-13.602794,-0.180589
3571895415.457989,0.428033,0.446787,-13.424431,-13.602794,-0.178363
3571895415.467989,0.428281,0.447031,-13.426637,-13.602794,-0.176157
3571895415.477989,0.428526,0.447274,-13.428821,-13.602794,-0.173972
3571895415.487988,0.428768,0.447517,-13.430985,-13.602794,-0.171809
3571895415.497983,0.429007,0.447759,-13.433128,-13.602794,-0.169666
3571895415.507989,0.429242,0.448001,-13.435250,-13.602794,-0.167543
3571895415.517989,0.429474,0.448242,-13.437352,-13.602794,-0.165441
3571895415.527990,0.429703,0.448482,-13.439434,-13.493523,-0.054089
3571895415.537990,0.429929,0.448722,-13.441496,-13.493523,-0.052028
3571895415.547990,0.430331,0.448961,-13.441734,-13.493523,-0.051790
3571895415.557991,0.430730,0.449199,-13.441951,-13.493523,-0.051572
3571895415.567991,0.431124,0.449437,-13.442167,-13.493523,-0.051357
3571895415.577991,0.431512,0.449675,-13.442380,-13.493523,-0.051143
3571895415.587990,0.431896,0.449911,-13.442592,-13.493523,-0.050932
3571895415.597991,0.432274,0.450147,-13.442801,-13.493523,-0.050722
3571895415.607992,0.432648,0.450383,-13.443009,-13.493523,-0.050515
3571895415.617993,0.433016,0.450618,-13.443214,-13.493523,-0.050309
3571895415.627992,0.433380,0.450852,-13.443418,-13.454304,-0.010885
3571895415.637992,0.433738,0.451086,-13.443620,-13.454304,-0.010683
3571895415.647992,0.433895,0.451319,-13.442804,-13.454304,-0.011499
3571895415.657993,0.434048,0.451551,-13.441986,-13.454304,-0.012317
3571895415.667994,0.434198,0.451783,-13.441176,-13.454304,-0.013128
3571895415.677993,0.434345,0.452014,-13.440374,-13.454304,-0.013930
3571895415.687994,0.434490,0.452244,-13.439580,-13.454304,-0.014724
3571895415.697994,0.434633,0.452474,-13.438794,-13.454304,-0.015510
3571895415.707993,0.434774,0.452703,-13.438015,-13.454304,-0.016288
3571895415.717995,0.434912,0.452932,-13.437245,-13.454304,-0.017059
3571895415.727995,0.435048,0.453159,-13.436482,-13.606424,-0.169942
3571895415.737995,0.435182,0.453387,-13.435727,-13.606424,-0.170697
3571895415.747996,0.435826,0.453613,-13.437194,-13.606424,-0.169229
3571895415.757996,0.436468,0.453839,-13.438670,-13.606424,-0.167754
3571895415.767996,0.437102,0.454064,-13.440131,-13.606424,-0.166293
3571895415.777996,0.437728,0.454289,-13.441578,-13.606424,-0.164846
3571895415.787995,0.438346,0.454513,-13.443011,-13.606424,-0.163413
3571895415.797993,0.438955,0.454736,-13.444430,-13.606424,-0.161993
3571895415.807997,0.439557,0.454959,-13.445836,-13.606424,-0.160588
3571895415.817998,0.440151,0.455180,-13.447228,-13.606424,-0.159196
3571895415.827997,0.440737,0.455402,-13.448607,-13.537737,-0.089130
3571895415.837997,0.441315,0.455622,-13.449972,-13.537737,-0.087765
3571895415.847998,0.441525,0.455842,-13.449722,-13.537737,-0.088016
3571895415.857998,0.441728,0.456061,-13.449457,-13.537737,-0.088280
3571895415.867999,0.441928,0.456280,-13.449195,-13.537737,-0.088543
3571895415.878000,0.442125,0.456497,-13.448935,-13.537737,-0.088802
3571895415.887999,0.442318,0.456714,-13.448678,-13.537737,-0.089059
3571895415.898000,0.442509,0.456931,-13.448425,-13.537737,-0.089313
3571895415.908000,0.442696,0.457147,-13.448173,-13.537737,-0.089564
3571895415.918001,0.442880,0.457361,-13.447925,-13.537737,-0.089812
3571895415.927999,0.443062,0.457576,-13.447679,-13.896208,-0.448528
3571895415.938000,0.443240,0.457789,-13.447437,-13.896208,-0.448771
3571895415.948001,0.443552,0.458002,-13.450988,-13.896208,-0.445220
3571895415.958001,0.443861,0.458214,-13.454542,-13.896208,-0.441666
3571895415.968002,0.444165,0.458425,-13.458062,-13.896208,-0.438145
3571895415.978002,0.444465,0.458636,-13.461549,-13.896208,-0.434659
3571895415.988002,0.444761,0.458846,-13.465002,-13.896208,-0.431206
3571895415.998002,0.445052,0.459055,-13.468422,-13.896208,-0.427786
3571895416.008002,0.445338,0.459263,-13.471809,-13.896208,-0.424399
3571895416.018017,0.445621,0.459471,-13.475163,-13.896208,-0.421044
3571895416.028018,0.445899,0.459678,-13.478486,-13.364816,0.113670
3571895416.038003,0.446173,0.459884,-13.481776,-13.364816,0.116960
3571895416.048018,0.446630,0.460089,-13.480719,-13.364816,0.115903
3571895416.058018,0.447081,0.460294,-13.479631,-13.364816,0.114815
3571895416.068018,0.447527,0.460498,-13.478554,-13.364816,0.113738
3571895416.078019,0.447966,0.460701,-13.477487,-13.364816,0.112671
3571895416.088017,0.448399,0.460903,-13.476431,-13.364816,0.111615
3571895416.098019,0.448825,0.461105,-13.475385,-13.364816,0.110569
3571895416.108018,0.449246,0.461305,-13.474350,-13.364816,0.109534
3571895416.118021,0.449661,0.461505,-13.473325,-13.364816,0.108509
3571895416.128020,0.450070,0.461705,-13.472309,-13.942212,-0.469902
3571895416.138020,0.450473,0.461903,-13.471304,-13.942212,-0.470907
3571895416.148020,0.450731,0.462100,-13.477515,-13.942212,-0.464697
3571895416.158020,0.450985,0.462297,-13.483736,-13.942212,-0.458475
3571895416.168020,0.451234,0.462493,-13.489898,-13.942212,-0.452313
3571895416.178021,0.451479,0.462688,-13.496000,-13.942212,-0.446211
3571895416.188020,0.451721,0.462882,-13.502043,-13.942212,-0.440168
3571895416.198022,0.451958,0.463076,-13.508027,-13.942212,-0.434184
3571895416.208021,0.452192,0.463268,-13.513953,-13.942212,-0.428258
3571895416.218021,0.452422,0.463460,-13.519821,-13.942212,-0.422390
3571895416.228021,0.452648,0.463651,-13.525632,-13.426523,0.099109
3571895416.238022,0.452870,0.463841,-13.531386,-13.426523,0.104863
3571895416.248022,0.453257,0.464030,-13.529163,-13.426523,0.102640
3571895416.258023,0.453643,0.464218,-13.526883,-13.426523,0.100359
3571895416.268022,0.454023,0.464406,-13.524623,-13.426523,0.098100
3571895416.278024,0.454398,0.464592,-13.522386,-13.426523,0.095862
3571895416.288023,0.454767,0.464778,-13.520170,-13.426523,0.093646
3571895416.298023,0.455130,0.464963,-13.517975,-13.426523,0.091451
3571895416.308024,0.455488,0.465147,-13.515801,-13.426523,0.089278
3571895416.318023,0.455840,0.465330,-13.513648,-13.426523,0.087125
3571895416.328025,0.456188,0.465512,-13.511516,-13.530839,-0.019322
3571895416.338025,0.456529,0.465693,-13.509405,-13.530839,-0.021434
3571895416.348023,0.456664,0.465873,-13.507445,-13.530839,-0.023394
3571895416.358024,0.456795,0.466053,-13.505505,-13.530839,-0.025334
3571895416.368026,0.456922,0.466231,-13.503583,-13.530839,-0.027256
3571895416.378026,0.457047,0.466408,-13.501681,-13.530839,-0.029158
3571895416.388025,0.457169,0.466585,-13.499798,-13.530839,-0.031041
3571895416.398026,0.457288,0.466761,-13.497933,-13.530839,-0.032906
3571895416.408026,0.457405,0.466935,-13.496087,-13.530839,-0.034751
3571895416.418027,0.457519,0.467109,-13.494260,-13.530839,-0.036579
3571895416.428028,0.457630,0.467281,-13.492451,-12.988588,0.503863
3571895416.438027,0.457739,0.467453,-13.490660,-12.988588,0.502072
3571895416.448027,0.457737,0.467624,-13.488620,-12.988588,0.500031
3571895416.458027,0.457734,0.467794,-13.486598,-12.988588,0.498010
3571895416.468028,0.457729,0.467962,-13.484595,-12.988588,0.496007
3571895416.478028,0.457723,0.468130,-13.482611,-12.988588,0.494023
3571895416.488027,0.457717,0.468297,-13.480646,-12.988588,0.492058
3571895416.498023,0.457709,0.468462,-13.478698,-12.988588,0.490110
3571895416.508029,0.457700,0.468627,-13.476769,-12.988588,0.488181
3571895416.518029,0.457690,0.468791,-13.474857,-12.988588,0.486269
3571895416.528030,0.457679,0.468953,-13.472962,-13.624739,-0.151777
3571895416.538029,0.457667,0.469115,-13.471085,-13.624739,-0.153654
3571895416.548029,0.457848,0.469275,-13.472790,-13.624739,-0.151949
3571895416.558030,0.458026,0.469434,-13.474512,-13.624739,-0.150228
3571895416.568031,0.458202,0.469593,-13.476216,-13.624739,-0.148523
3571895416.578031,0.458374,0.469750,-13.477903,-13.624739,-0.146836
3571895416.588030,0.458543,0.469906,-13.479574,-13.624739,-0.145165
3571895416.598030,0.458709,0.470061,-13.481228,-13.624739,-0.143512
3571895416.608031,0.458871,0.470215,-13.482865,-13.624739,-0.141875
3571895416.618031,0.459030,0.470368,-13.484486,-13.624739,-0.140254
3571895416.628032,0.459186,0.470519,-13.486090,-13.572269,-0.086179
3571895416.638032,0.459339,0.470670,-13.487678,-13.572269,-0.084591
3571895416.648032,0.459637,0.470819,-13.487246,-13.572269,-0.085023
3571895416.658033,0.459932,0.470967,-13.486798,-13.572269,-0.085471
3571895416.668034,0.460222,0.471114,-13.486353,-13.572269,-0.085916
3571895416.678033,0.460507,0.471260,-13.485913,-13.572269,-0.086357
3571895416.688034,0.460787,0.471405,-13.485476,-13.572269,-0.086793
3571895416.698033,0.461063,0.471548,-13.485043,-13.572269,-0.087226
3571895416.708033,0.461335,0.471690,-13.484614,-13.572269,-0.087655
3571895416.718035,0.461601,0.471831,-13.484189,-13.572269,-0.088080
3571895416.728035,0.461864,0.471971,-13.483769,-13.206311,0.277458
3571895416.738035,0.462121,0.472110,-13.483351,-13.206311,0.277041
3571895416.748034,0.462307,0.472247,-13.479389,-13.206311,0.273078
3571895416.758036,0.462487,0.472383,-13.475430,-13.206311,0.269119
3571895416.768036,0.462664,0.472518,-13.471510,-13.206311,0.265199
3571895416.778036,0.462838,0.472651,-13.467627,-13.206311,0.261316
3571895416.788036,0.463008,0.472784,-13.463782,-13.206311,0.257471
3571895416.798032,0.463175,0.472914,-13.459974,-13.206311,0.253663
3571895416.808037,0.463339,0.473044,-13.456204,-13.206311,0.249893
3571895416.818038,0.463499,0.473172,-13.452469,-13.206311,0.246159
3571895416.828035,0.463656,0.473299,-13.448772,-13.574217,-0.125446
3571895416.838037,0.463810,0.473425,-13.445110,-13.574217,-0.129108
3571895416.848037,0.463907,0.473549,-13.443129,-13.574217,-0.131088
3571895416.858038,0.464001,0.473672,-13.441184,-13.574217,-0.133033
3571895416.868039,0.464093,0.473793,-13.439258,-13.574217,-0.134959
3571895416.878038,0.464182,0.473913,-13.437352,-13.574217,-0.136865
3571895416.888037,0.464268,0.474032,-13.435465,-13.574217,-0.138752
3571895416.898038,0.464353,0.474149,-13.433597,-13.574217,-0.140620
3571895416.908040,0.464434,0.474265,-13.431749,-13.574217,-0.142469
3571895416.918039,0.464514,0.474379,-13.429919,-13.574217,-0.144298
3571895416.928040,0.464591,0.474492,-13.428108,-13.570898,-0.142790
3571895416.938041,0.464666,0.474603,-13.426315,-13.570898,-0.144582
3571895416.948039,0.464864,0.474713,-13.427425,-13.570898,-0.143472
3571895416.958042,0.465060,0.474822,-13.428555,-13.570898,-0.142343
3571895416.968041,0.465253,0.474928,-13.429674,-13.570898,-0.141224
3571895416.978040,0.465441,0.475034,-13.430782,-13.570898,-0.140115
3571895416.988040,0.465626,0.475138,-13.431881,-13.570898,-0.139017
3571895416.998039,0.465807,0.475240,-13.432969,-13.570898,-0.137928
3571895417.008041,0.465985,0.475340,-13.434048,-13.570898,-0.136850
3571895417.018043,0.466159,0.475440,-13.435117,-13.570898,-0.135781
3571895417.028042,0.466330,0.475537,-13.436175,-13.476094,-0.039919
3571895417.038042,0.466497,0.475633,-13.437224,-13.476094,-0.038870
3571895417.048042,0.466721,0.475727,-13.436485,-13.476094,-0.039609
3571895417.058043,0.466941,0.475820,-13.435735,-13.476094,-0.040359
3571895417.068043,0.467158,0.475911,-13.434993,-13.476094,-0.041101
3571895417.078043,0.467370,0.476000,-13.434259,-13.476094,-0.041835
3571895417.088043,0.467578,0.476087,-13.433533,-13.476094,-0.042561
3571895417.098044,0.467783,0.476173,-13.432815,-13.476094,-0.043279
3571895417.108045,0.467983,0.476257,-13.432104,-13.476094,-0.043990
3571895417.118046,0.468179,0.476340,-13.431400,-13.476094,-0.044694
3571895417.128044,0.468372,0.476420,-13.430704,-13.458763,-0.028059
3571895417.138046,0.468561,0.476499,-13.430016,-13.458763,-0.028747
3571895417.148046,0.468805,0.476576,-13.432408,-13.458763,-0.026355
3571895417.158045,0.469045,0.476651,-13.434809,-13.458763,-0.023954
3571895417.168046,0.469281,0.476725,-13.437187,-13.458763,-0.021576
3571895417.178047,0.469512,0.476796,-13.439542,-13.458763,-0.019221
3571895417.188047,0.469740,0.476866,-13.441874,-13.458763,-0.016889
3571895417.198047,0.469963,0.476934,-13.444183,-13.458763,-0.014580
